octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version
7,400,trial,0,64,64,64,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1947.1241183534316, 1947.4803993010887, 1947.8776883827747, 1947.9841736278802, 1948.2667839777005, 1948.3773445543272, 1948.6763510794585, 1948.7828179209828, 1949.0736086627073, 1949.184211001307, 1949.4913777451861, 1949.597906875755, 1949.9009749297213, 1950.0074371703504, 1950.2982250807545, 1950.66274304672, 1951.0518945602198, 1951.4777718359378, 1951.8545727767855, 1952.2354688683956, 1952.6286553671036, 1953.0259416174695, 1953.4068171820081, 1953.7795254494986, 1954.1686295383852, 1954.5618117901129, 1954.9713873858313, 1955.3645568966183, 1955.733195849143, 1956.1345496448994]","[1947.2838402045345, 1947.6770075918312, 1947.8859151375473, 1948.0415110472807, 1948.2790683682429, 1948.3814520921155, 1948.6845335948528, 1948.844268540812, 1949.0818032112127, 1949.2292611988446, 1949.499565215391, 1949.6306185337512, 1949.9091213457832, 1950.0770635811882, 1950.4456565247597, 1950.822479408339, 1951.1992523898996, 1951.6047158469346, 1951.9733526759692, 1952.3828946497604, 1952.7515148447887, 1953.1119291660311, 1953.5174074874972, 1953.9433643940956, 1954.2996722392948, 1954.6805647917547, 1955.0246112508878, 1955.4342002953774, 1955.8642360726474, 1956.2205396708662]","[1947.1363914186932, 1947.5336557263274, 1947.9350073985936, 1948.3364050798132, 1948.7336842518785, 1949.1350741469676, 1949.5364413914947, 1949.9378015577215, 1950.3227963392446, 1950.68731359738, 1951.0763932661296, 1951.5023434483428, 1951.8832448486783, 1952.2600418964607, 1952.6532220246984, 1953.0505079211491, 1953.4314040127595, 1953.8082130936527, 1954.1931692984379, 1954.5904537792285, 1954.9959321006945, 1955.389140188219, 1955.757781264234, 1956.159116302494]",5,R,ITM,1
2,400,trial,0,65,65,65,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1961.76605402796, 1962.0036782388622, 1962.3435527476724, 1962.4582314795382, 1962.7449429966764, 1963.1299342390491, 1963.5271889909777, 1963.9285749930013, 1964.313567297119, 1964.710839744799, 1965.1040304904873, 1965.4767624702845, 1965.845344796405, 1966.2385256324726, 1966.627654495411, 1967.008535368675, 1967.3894158880241, 1967.770306670909, 1968.143011753164, 1968.5443931542925, 1968.9252853528374, 1969.3021092981617, 1969.6707383410658, 1970.0720567453195, 1970.436588867886]","[1961.7783373567572, 1962.011783600781, 1962.359940075108, 1962.4991766166927, 1962.9005612030562, 1963.2855552767492, 1963.6705521817623, 1964.0883074615551, 1964.4978752711431, 1964.8746606397297, 1965.259661083893, 1965.6118918279958, 1965.9886941845036, 1966.340930591247, 1966.7136448752926, 1967.0904079472327, 1967.4672187977012, 1967.8440328334048, 1968.2085879604479, 1968.5894355656997, 1968.966218456881, 1969.3389299096066, 1969.7075518742101, 1970.11301568516, 1970.4775456842362]","[1961.6022805576426, 1961.9995257538656, 1962.4008876896676, 1962.802271568201, 1963.1995556950767, 1963.6009169230485, 1964.0023018633271, 1964.399584928458, 1964.7354223285697, 1965.1286357248198, 1965.5013110782127, 1965.8698965895687, 1966.263115648459, 1966.6521900084833, 1967.0330602642966, 1967.4098789008956, 1967.794867311948, 1968.1675794725038, 1968.5689654745274, 1968.9498559034973, 1969.3266472886394, 1969.6952628827723, 1970.0966276498946, 1970.457043032882]",5,R,ITM,1
7,600,trial,0,66,66,66,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1976.2524635140153, 1977.0142089804522, 1977.706450844565, 1978.3412126615224, 1978.9350742885335, 1979.528969183557, 1979.6354268232906, 1980.1187296432502, 1980.7412445846578, 1981.2778201099472, 1981.8225303721026, 1982.3795239630556, 1982.9569936617359, 1983.4976466420364, 1984.05464801912, 1984.5747838375503, 1985.1317972477443, 1985.6847247089668, 1986.2089425833037, 1986.757781618149, 1987.2984161948684, 1987.8349549129953, 1988.3591653551166, 1988.8588583338317]","[1976.3261231404863, 1977.2394695238463, 1977.9848655317555, 1978.6361144801856, 1979.2053924616807, 1979.5371626703172, 1979.8074433284717, 1980.4259013419396, 1980.9910870039926, 1981.5522667018695, 1982.0764375055078, 1982.6334533931072, 1983.1740755828007, 1983.7393380444141, 1984.3167776603173, 1984.812361685584, 1985.3775445163167, 1985.9181553807293, 1986.438324821087, 1986.999436567279, 1987.5277761360053, 1988.0274549581195, 1988.5270902486855]","[1976.0190201013118, 1976.6169223761713, 1977.2189888152234, 1977.821101263229, 1978.41902335733, 1979.0210975825125, 1979.6190575455214, 1980.2210974409466, 1980.7699244426813, 1981.3023733187708, 1981.8511723612185, 1982.4040870815, 1982.9815620889055, 1983.5221892334093, 1984.0833590216657, 1984.5993706683014, 1985.1563568270385, 1985.7092917204766, 1986.233519504434, 1986.7864728014533, 1987.3229743585025, 1987.8595431594065, 1988.3837461693122, 1988.8875537641163]",5,R,ITM,1
4,600,trial,0,67,67,67,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1994.560065927291, 1994.9900634817382, 1995.5839265244094, 1995.694502319382, 1996.21054440271, 1996.3170469896518, 1996.8249122202258, 1996.9396008617123, 1997.422907220822, 1998.0372435399006, 1998.6270022300187, 1998.7375787328215, 1999.2208666883498, 1999.7451326951302, 2000.240702917711, 2000.7813222760842, 2001.3629203935393, 2001.9444795803417, 2002.4810370559649, 2003.0708067174487, 2003.611426075822, 2004.1684394860163, 2004.7090404408082, 2005.2619809968867, 2005.8067086008784, 2006.3432621834363, 2006.8797414438388, 2007.4818323030277]","[1994.8262206440759, 1995.309503644794, 1995.5962162236772, 1995.9238654457542, 1996.218747799091, 1996.5341087375602, 1996.8412726501192, 1997.1321132938624, 1997.7423403055773, 1998.3403055773115, 1998.6392880362212, 1998.9341654347475, 1999.4625322549307, 1999.9744551212743, 2000.5028368058886, 2001.0352655088218, 2001.6250652530828, 2002.1533588128557, 2002.7308628412936, 2003.3042635789232, 2003.849004985601, 2004.3814220093384, 2004.9261290862587, 2005.4749805081299, 2005.9950947377436, 2006.617632683628, 2007.1500486456202, 2007.7111720710081]","[1994.5682403026399, 1995.1661694750414, 1995.7682068930615, 1996.3702740399435, 1996.9682616083244, 1997.5703255699714, 1998.1682809320848, 1998.7703381693461, 1999.2454429016502, 1999.7696922744242, 2000.2652586039396, 2000.8017838732956, 2001.3874608614221, 2001.969082337269, 2002.5055948656839, 2003.0953786837688, 2003.6359983960572, 2004.1929902174347, 2004.733608867978, 2005.2865274813248, 2005.8312511922513, 2006.3677948651884, 2006.904304208368, 2007.5063713552504]",5,R,ITM,1
2,600,trial,0,68,68,68,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2012.9290616261617, 2013.334516235321, 2014.0676236057075, 2014.6615397356325, 2015.3250005220248, 2015.9066478336683, 2016.504563557299, 2017.0984173981794, 2017.2090239837596, 2017.6554283309686, 2018.2411155826308, 2018.859550945537, 2019.4739173473927, 2020.051401556589, 2020.6289066467718, 2021.267822718301, 2021.8043448024216, 2022.3613433481848, 2022.9716163688531, 2023.5654776419492, 2024.134792430607, 2024.6795087093178, 2025.2447021575015, 2025.801706365905, 2026.3628043094109]","[2013.1215333580838, 2013.7358902042338, 2014.3216089543332, 2014.9440994756042, 2015.5134103711966, 2016.090879715962, 2016.697049091907, 2017.1106943565064, 2017.3113797483452, 2017.8848144618173, 2018.4663655085742, 2019.0520502828313, 2019.625481457153, 2020.2193101700668, 2020.8295736350294, 2021.4480401424578, 2022.0214267234865, 2022.5866084924742, 2023.1559303594327, 2023.717006714122, 2024.3190643052985, 2024.880185961111, 2025.4658622414076, 2026.0146665925804, 2026.5716916819706]","[2012.9373174019663, 2013.535191009709, 2014.1372457695652, 2014.7352106873843, 2015.3372764186065, 2015.935247706896, 2016.5373191007586, 2017.1393820006604, 2017.6800041903539, 2018.2615881512081, 2018.8841158335565, 2019.4984875441376, 2020.0759643211184, 2020.6534587938504, 2021.2923699105693, 2021.8289114600163, 2022.3859294711058, 2022.9961897508333, 2023.590047130864, 2024.15933643764, 2024.7040459919654, 2025.2692465184493, 2025.8262758548199, 2026.387364596535]",5,R,ITM,1
7,400,trial,0,69,69,69,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2032.166342893404, 2032.5145475001743, 2032.9158630731079, 2033.3131280885723, 2033.6899357538055, 2034.083102787187, 2034.492684045546, 2034.8858878860904, 2035.2463099934632, 2035.6067409487116, 2035.9835026049916, 2036.3603102702248, 2036.7248314214253, 2037.105735299166, 2037.515283643428, 2037.8757177839116, 2038.2770772423082, 2038.65799244533, 2039.0552744487154, 2039.4484641326587, 2039.8170535370798, 2040.20613886847, 2040.5993214741127]","[2032.2769377997881, 2032.66191913254, 2033.0673733877843, 2033.3254262818007, 2033.825082099438, 2034.2469445631043, 2034.6647016124723, 2035.0128248187866, 2035.3978319873354, 2035.73776595387, 2036.0981735507269, 2036.4585942424396, 2036.8231100849148, 2037.2040012217146, 2037.5725977044362, 2038.0231456887664, 2038.3958518327668, 2038.7604197007506, 2039.1494462822466, 2039.518039933648, 2039.8989554905845, 2040.2962435105255, 2040.693507464245]","[2031.7527337281374, 2032.1540680585672, 2032.5554473362054, 2032.956806086772, 2033.3540877362427, 2033.7555055906187, 2034.156844168029, 2034.5541272331595, 2034.914540492657, 2035.270851169176, 2035.6312651365033, 2036.0121753847145, 2036.3848808208847, 2036.749479479476, 2037.1302796601142, 2037.5398517166825, 2037.9002862110813, 2038.3057443593907, 2038.6825406993432, 2039.0798025295724, 2039.4729808882346, 2039.8457245472277, 2040.2306899538034, 2040.6279754963393]",5,R,ITM,1
3,400,trial,0,70,70,70,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2046.2349677247191, 2046.6895538794927, 2047.009042528907, 2047.3735318277552, 2047.7749029653478, 2047.8854833612158, 2048.1558008265333, 2048.274594882318, 2048.577661520624, 2048.6964251397167, 2048.995417862162, 2049.4049987666062, 2049.8063812294795, 2050.2036427057938, 2050.5722427276655, 2051.002298324177, 2051.395457571428, 2051.784555997674, 2052.165451735369, 2052.5586392958226, 2052.939541050073, 2053.3204254624875, 2053.7013190766925, 2054.0945384894976, 2054.5041048834255, 2054.8727031357225, 2055.2699681511867]","[2046.4765996693725, 2046.7673716536008, 2047.1605539053285, 2047.5209965397728, 2047.7871926646155, 2047.905953806303, 2048.1721856765635, 2048.336002324514, 2048.5940453089092, 2048.7619726798835, 2049.167444984794, 2049.5811061755694, 2049.9702456559585, 2050.3388074550076, 2050.7606511611775, 2051.1538263346047, 2051.5511101075654, 2051.9238806641, 2052.3292924495413, 2052.689696153333, 2053.062399466013, 2053.3491187692816, 2053.725943422436, 2054.119155403026, 2054.524581698983, 2054.975068456014, 2055.3764427788415]","[2046.2431764298256, 2046.6445040358699, 2047.0418023193467, 2047.443155761188, 2047.8445357466562, 2048.2459433374966, 2048.6431860563143, 2049.044568873103, 2049.429542065809, 2049.8309535497146, 2050.228245108806, 2050.5968090313454, 2051.0268571956412, 2051.4200528961396, 2051.809127963994, 2052.1900399817805, 2052.583206307332, 2052.9641314199744, 2053.3449942435723, 2053.725911570084, 2054.1190977148767, 2054.5245586945066, 2054.8972464349254, 2055.290440011934]",5,R,ITM,1
4,400,trial,0,71,71,71,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2060.6353153400573, 2060.9752411665463, 2061.335661150429, 2061.745223297377, 2062.1343188923024, 2062.269476917131, 2062.531581076447, 2062.6298508920604, 2062.9247654516644, 2063.3220350680244, 2063.739787516497, 2064.1330246250536, 2064.534353646758, 2064.898866303998, 2065.283861439436, 2065.6606468080226, 2066.033368878199, 2066.4347269209356, 2066.807446867622, 2067.1883302182914, 2067.569247898718, 2067.958332522278, 2068.3351182447796, 2068.7324193595764, 2069.0887431309516, 2069.506478237588]","[2060.6354335476763, 2060.983427928921, 2061.3438199535167, 2061.7452710759053, 2062.134362777766, 2062.285823190424, 2062.5316624769025, 2062.6462428203913, 2062.9288524623817, 2063.326133050107, 2063.764374701163, 2064.1616432557776, 2064.5589730376914, 2064.9234956045525, 2065.308484723435, 2065.6852697381064, 2066.05802472238, 2066.4593087968765, 2066.8320669663854, 2067.213008359119, 2067.593864458331, 2067.9829494358064, 2068.359708260766, 2068.7570164538633, 2069.11336004448, 2069.5311082459725]","[2060.5984522588096, 2060.9998053467357, 2061.4011786078186, 2061.798459195544, 2062.199825732241, 2062.597094994686, 2062.9985103716567, 2063.399839393361, 2063.7643531123463, 2064.157576772132, 2064.5589192426078, 2064.9234453486188, 2065.308431990096, 2065.6852177125975, 2066.0579854378125, 2066.4552072756437, 2066.8320269739875, 2067.2129662432308, 2067.593815264143, 2067.9787881029342, 2068.3556010768925, 2068.7569700909953, 2069.113301648501, 2069.5310562204636]",5,R,ITM,1
2,600,trial,0,72,72,72,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2075.4083301687433, 2075.9038982678335, 2076.3175654751644, 2076.419932211116, 2076.9319347083406, 2077.0384259700013, 2077.5462657186936, 2077.6568461145616, 2078.091017742822, 2078.2875711767356, 2078.6930877210243, 2078.79131471292, 2079.3074059904366, 2079.4179683366383, 2079.8972043190374, 2080.458287398112, 2080.5852646771214, 2081.0521507946987, 2081.179104715316, 2081.6500962471914, 2081.772979791098, 2082.2235150344873, 2082.8255712100035, 2083.378508226932, 2083.501355671506, 2083.9314006505665, 2084.51297682529, 2084.6358387803807, 2085.1109562536253, 2085.692528889199, 2085.81540216957, 2086.278212601711, 2086.40106464718, 2086.8229260491016, 2087.371750927346, 2087.4946394260633, 2087.936954639065, 2088.489862988876, 2088.612748656273]","[2075.416518700693, 2075.9080394275497, 2076.3216521319664, 2076.4691069343635, 2076.9360376452332, 2077.1695037084987, 2077.5585547101314, 2077.730550688241, 2078.099177607655, 2078.299854859448, 2078.6931567344545, 2078.8978268555675, 2079.3196854261687, 2079.483488271433, 2079.9218084916247, 2080.4828901550395, 2080.6016155513094, 2081.080815080461, 2081.24873997403, 2081.674719177275, 2081.8180423756617, 2082.2481170835845, 2082.8501686582053, 2083.4031053212184, 2083.5464040994684, 2083.9560246423953, 2084.5375781665575, 2084.709562819386, 2085.135551224422, 2085.7171213825904, 2085.8563473067243, 2086.2987248087707, 2086.454304792328, 2086.8475404852247, 2087.3963597008287, 2087.539659540824, 2087.961565536038, 2088.5144515892025, 2088.6782622205974]","[2075.1298751352397, 2075.7278244807976, 2076.3298289847203, 2076.9278370801726, 2077.529893609604, 2078.127839769927, 2078.7299125794493, 2079.3319627384103, 2079.9217575278612, 2080.482853701792, 2081.0767390411097, 2081.6705840341147, 2082.248082753827, 2082.8501396371735, 2083.4030649749056, 2083.9559733247165, 2084.53754454463, 2085.135510878109, 2085.7170980241985, 2086.2986734910924, 2086.847491644951, 2087.396308737065, 2087.961525189725, 2088.514423629915]",5,R,ITM,1
3,600,trial,0,73,73,73,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2094.1664763193685, 2094.6497271138196, 2095.346006440546, 2095.9439667574693, 2096.5542217284715, 2097.1317062915828, 2097.2504723880807, 2097.741973649611, 2097.860718511207, 2098.3276456829267, 2098.896963302905, 2099.486707836422, 2100.0641962925984, 2100.6376147259793, 2101.2314717520953, 2101.8007391161395, 2102.3577553576542, 2102.955729477264, 2103.5209246950226, 2104.082047766495, 2104.675906916101, 2105.2247473666066, 2105.7858548658182, 2106.3674073282355, 2106.9244320637104, 2107.469143741526]","[2094.461355133555, 2095.0101658551985, 2095.5795004630977, 2096.1897097790616, 2096.7508048912473, 2097.1521657653043, 2097.2914709664037, 2097.7583202768183, 2097.9221645301404, 2098.5324502917497, 2099.09759631532, 2099.695601225537, 2100.277157934934, 2100.8505409768127, 2101.4444415344765, 2102.009633920915, 2102.615784185449, 2103.189195186614, 2103.750278973519, 2104.315477022598, 2104.8643450784753, 2105.466374710365, 2106.0233806883434, 2106.580401176838, 2107.145575867525, 2107.714885701373]","[2094.178771681277, 2094.7766916518876, 2095.378804807723, 2095.9767237165893, 2096.578801127007, 2097.1767554273756, 2097.7787967384606, 2098.3767623641097, 2098.9214988159774, 2099.50718960679, 2100.088760472788, 2100.662142452921, 2101.2560490271408, 2101.825317099015, 2102.3823828886334, 2102.980287640898, 2103.5455069248783, 2104.102512902857, 2104.7004824215715, 2105.249332781698, 2105.8104020580868, 2106.391976463235, 2106.9489951821547, 2107.493714646101]",5,R,ITM,1
4,400,trial,0,74,74,74,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2112.8876840048456, 2113.0064777067155, 2113.330018329259, 2113.5962622326306, 2113.948464663531, 2114.366247902611, 2114.7676038218574, 2115.1648858252433, 2115.58675607504, 2115.9717214816155, 2116.3608160147965, 2116.774495963068, 2117.155399132979, 2117.5362729279427, 2117.9212712486155, 2118.3390272362385, 2118.7117443516045, 2119.1008410082754, 2119.48172542069, 2119.8462511727857, 2120.239413959187, 2120.624418296416, 2121.02986830468, 2121.418969916161, 2121.7834917751916]","[2112.9082170928923, 2113.104766633741, 2113.3914753195586, 2113.6126187694585, 2113.9689605905, 2114.3867179937833, 2114.783987964058, 2115.246802643179, 2115.6072190879113, 2115.9963716631564, 2116.3854400066252, 2116.8195380205602, 2117.220895709382, 2117.5936050386176, 2117.98678198162, 2118.363642380192, 2118.793643119874, 2119.1786425022924, 2119.506284999984, 2119.9118057912533, 2120.3172342107005, 2120.6940910701223, 2121.0544632754763, 2121.44359532365, 2121.87356208749]","[2112.8263388516943, 2113.2235713069763, 2113.6249197940074, 2114.022207813948, 2114.423579659371, 2114.824930977722, 2115.2222264298784, 2115.623623757183, 2115.9963224689677, 2116.3853886889465, 2116.79495826811, 2117.1758532979748, 2117.560873915295, 2117.9458382601256, 2118.363591770343, 2118.732191792215, 2119.12540271106, 2119.5021891413917, 2119.87081216774, 2120.263978139377, 2120.64898070703, 2121.054441332745, 2121.443542944226, 2121.808070819812]",5,R,ITM,1
3,600,trial,0,75,75,75,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2127.4518627786506, 2127.767238935466, 2127.8819665076053, 2128.4348302641233, 2129.049198435554, 2129.6430519225196, 2129.7577366709406, 2130.228729972391, 2130.8471922328395, 2131.441049258955, 2132.026731201892, 2132.5632667347836, 2133.103888924477, 2133.6527145105515, 2134.2138644795664, 2134.7913207294755, 2135.368766008019, 2135.9012223163245, 2136.462340432987, 2137.023456426159, 2137.5558741577265, 2137.6787293884313, 2138.1292476438994, 2138.6698822206185, 2139.1941404412682, 2139.751144295757, 2140.308133285814]","[2127.533785259227, 2127.779518017283, 2128.082595626955, 2128.7133376770503, 2129.3194631675324, 2129.655327111271, 2129.8900690382043, 2130.4867559688655, 2131.0888093130616, 2131.6867713995607, 2132.276553094155, 2132.8130737626157, 2133.386483348121, 2133.923014987947, 2134.4636470872615, 2135.024751401238, 2135.589961483428, 2136.142870541069, 2136.6835104265137, 2137.2446037691243, 2137.580480807719, 2137.8220762991245, 2138.3463246101537, 2138.874651084024, 2139.427584915717, 2140.0009683115104, 2140.5293117733017]","[2127.2962707619827, 2127.8982812824606, 2128.496276990887, 2129.0983066227764, 2129.6962860511117, 2130.298356383229, 2130.8963138688327, 2131.4983859705253, 2132.0512982134014, 2132.587888957037, 2133.128456997732, 2133.673164074652, 2134.238360000241, 2134.815858366038, 2135.3933680571163, 2135.925833567212, 2136.486886209595, 2137.0480011410223, 2137.5804436466415, 2138.1538252728596, 2138.6944446312327, 2139.2187035597126, 2139.775678039254, 2140.3327643559437]",5,R,ITM,1
6,600,trial,0,76,76,76,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2146.009303010366, 2146.255032229272, 2146.9308517283616, 2147.520650410878, 2148.1144568271447, 2148.2250506717837, 2148.7247213538526, 2148.835306704531, 2149.3350025145664, 2149.4456246724076, 2149.945258547313, 2150.0517218496875, 2150.5186295560807, 2151.0551619037374, 2151.653122574576, 2152.242894005635, 2152.8285692241866, 2153.393773997651, 2153.9466922570823, 2154.4832330986997, 2155.02794513043, 2155.5849454457684, 2156.1542616500865, 2156.7195014611384, 2157.2518859246934, 2157.792515900517, 2158.353610658788, 2158.8901607021958]","[2146.062538908533, 2146.5868201336593, 2147.2052477104353, 2147.7868040659173, 2148.1267451107524, 2148.3766317694653, 2148.732938552919, 2148.9991130889457, 2149.3431719351047, 2149.588907878396, 2149.9534223052115, 2150.195082916982, 2150.756184753553, 2151.3336402956324, 2151.915233104362, 2152.4968354687976, 2153.0620416579222, 2153.647708382513, 2154.2129163412123, 2154.761718568895, 2155.306445818972, 2155.892127761909, 2156.4286689574406, 2156.9815751837614, 2157.5467891590165, 2158.103793013505, 2158.6116522275233]","[2145.788160268296, 2146.386085193717, 2146.9881562336645, 2147.5861268141243, 2148.188192899261, 2148.7861486152897, 2149.3882221326426, 2149.986182095651, 2150.543204353721, 2151.0797246682664, 2151.6776867547655, 2152.267452877099, 2152.853135527866, 2153.4183310995395, 2153.9712532520366, 2154.507799756294, 2155.0525227593907, 2155.6095195355783, 2156.174712629847, 2156.744016801054, 2157.2764911590257, 2157.817080434622, 2158.3782010286895, 2158.9147255902153]",5,R,ITM,1
6,400,trial,0,77,77,77,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2164.3414894230723, 2164.787888815471, 2165.111432269335, 2165.467780814762, 2165.856853051296, 2166.28281385096, 2166.6555238880255, 2167.065092759359, 2167.470565064269, 2167.859646502594, 2168.2446331440715, 2168.641918332692, 2169.0228154860474, 2169.4078127449757, 2169.7846197023787, 2170.1573070888826, 2170.546383218482, 2170.910896583552, 2171.2877215906215, 2171.668598216905, 2172.0454225161448, 2172.4222521241095, 2172.77445526284, 2173.147179102592]","[2164.5831029641445, 2164.9067009209225, 2165.123726923413, 2165.480064851389, 2165.938770577062, 2166.295095410182, 2166.7210480698004, 2167.1224131908375, 2167.52790814631, 2167.9087791099532, 2168.2692458106194, 2168.682880811683, 2169.0760492607246, 2169.461052890123, 2169.82146048698, 2170.214647339603, 2170.587350652283, 2170.96827187186, 2171.3368499510007, 2171.709561403726, 2172.094559370484, 2172.4468378931156, 2172.823567697043, 2173.1717899995647]","[2164.3496914037933, 2164.751026088138, 2165.152412444077, 2165.549689138737, 2165.951050012794, 2166.3524476940133, 2166.7538000741097, 2167.151087032306, 2167.4951274748837, 2167.884200419248, 2168.2692036947315, 2168.666487467692, 2169.0473623244006, 2169.4323744477597, 2169.80507846827, 2170.1818794091178, 2170.5709495221618, 2170.935471381192, 2171.3081626607614, 2171.693165228415, 2172.0699820954387, 2172.446787283267, 2172.7989882985075, 2173.1717432827813]",5,R,ITM,1
4,400,trial,0,78,78,78,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[2178.9264702603436, 2179.3275037630015, 2179.667435959961, 2180.0442248676977, 2180.4456232567472, 2180.5602694284307, 2180.8428981818324, 2180.957547184836, 2181.2401596581462, 2181.35074394708, 2181.6497080024083, 2181.7603099870926, 2182.042893085456, 2182.427888220894, 2182.7965239881837, 2183.185598348208, 2183.550113482853, 2183.935122067062, 2184.3119194687592, 2184.6928003420235, 2185.0736971414635, 2185.4586894455815, 2185.8395802284663, 2186.220497201063, 2186.6095588201465, 2186.974092712288, 2187.3508901139853, 2187.7481784878414]","[2179.0899404254837, 2179.40938412769, 2179.786207011269, 2180.179362365455, 2180.461974838765, 2180.5889496403693, 2180.8551662922837, 2181.006705274077, 2181.2524376782185, 2181.420384514519, 2181.657911752704, 2181.8381217446454, 2182.1862814042074, 2182.5630862381204, 2182.9193834658686, 2183.287978179015, 2183.7016623742675, 2184.053848525077, 2184.4429639392442, 2184.823854014299, 2185.2047692173205, 2185.55702225807, 2185.962458109733, 2186.351544148953, 2186.728353229846, 2187.084657535895, 2187.477858899034, 2187.8628193507993]","[2178.9384308186372, 2179.335674245285, 2179.737033703682, 2180.138429261411, 2180.539818094755, 2180.937106822526, 2181.338455663472, 2181.7398268010647, 2182.0674689448415, 2182.4524640802792, 2182.821074365687, 2183.210164651887, 2183.574684387428, 2183.955579417293, 2184.3364896655044, 2184.71738965018, 2185.098272646934, 2185.483259642326, 2185.864145824316, 2186.2450366072007, 2186.6341346795316, 2186.9986604316277, 2187.3755003031283, 2187.772718955724]",5,R,ITM,1
