octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version
3,600,trial,0,63,63,63,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5654.036583488378, 5654.675500267736, 5655.31034490081, 5655.9492517705485, 5656.555409113383, 5657.145229384715, 5657.796399764009, 5658.377963197792, 5658.9267873682065, 5659.418268810495, 5659.897492051953, 5660.376643094746, 5660.859963964372, 5661.355545158319, 5661.818347450414, 5662.281136293738, 5662.760327328929, 5663.198583136586, 5663.620403838279, 5664.095501492283, 5664.586983288486, 5665.057998886583, 5665.516763008235]","[5654.1635310385245, 5654.8106466133695, 5655.424975854147, 5656.051626646546, 5656.6577825737195, 5657.288515775939, 5657.911069294085, 5658.484469323885, 5659.045552402959, 5659.512484175574, 5660.012164059433, 5660.479026464704, 5660.954149954504, 5661.437412782066, 5661.92889953308, 5662.39583307527, 5662.866805849649, 5663.300930053296, 5663.72690217824, 5664.210186948534, 5664.689375152405, 5665.164480592539, 5665.590404938955]","[5653.721208747223, 5654.323312701267, 5654.92126523206, 5655.523315391021, 5656.121226867672, 5656.723300031109, 5657.3212688419935, 5657.923328910575, 5658.402528085811, 5658.95134340835, 5659.442829097619, 5659.922026857195, 5660.401211521916, 5660.884493814804, 5661.380141190861, 5661.8429013670675, 5662.305727371469, 5662.784885492563, 5663.223111925273, 5663.644967664553, 5664.120097878739, 5664.607461519704, 5665.082555988472, 5665.537152052866]",6,R,ITM,1
5,600,trial,0,64,64,64,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5671.246530128609, 5671.860874587734, 5672.516187542404, 5673.081395855018, 5673.7162150062095, 5674.29369178319, 5674.871202182098, 5675.4896471007105, 5676.034358424611, 5676.61593353759, 5677.136118196293, 5677.672627893388, 5678.164084561625, 5678.684284084759, 5679.1716169351175, 5679.716359049625, 5680.236500884611, 5680.719842635223, 5681.289091241771, 5681.764203052376, 5682.259815744759, 5682.816806858307, 5683.328828113028]","[5671.422647093278, 5672.01651225944, 5672.6554301005435, 5673.245217811694, 5673.867749033193, 5674.445249168565, 5675.018633626104, 5675.641178296373, 5676.169505478074, 5676.759284341349, 5677.234373855306, 5677.78732255143, 5678.282903745377, 5678.815328201329, 5679.30676965122, 5679.831046983281, 5680.343004179383, 5680.822165485712, 5681.383287141524, 5681.878876121601, 5682.366249318271, 5682.915050130294, 5683.431112386778]","[5670.853365572632, 5671.451290498054, 5672.053364015406, 5672.651339550676, 5673.253398911428, 5673.851363475333, 5674.453426375234, 5675.051386692158, 5675.514206326089, 5676.054817898333, 5676.640493824713, 5677.16065123196, 5677.69722675725, 5678.1886834254865, 5678.708861359805, 5679.196242342606, 5679.736841527822, 5680.261084530127, 5680.744352312498, 5681.313653652385, 5681.788815011094, 5682.284332146421, 5682.837232710101, 5683.349205478463]",6,R,ITM,1
5,600,trial,0,65,65,65,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5689.013534418414, 5689.509089422648, 5690.135741984621, 5690.737797452307, 5691.327562512895, 5691.913235961872, 5692.0115036539955, 5692.556248599823, 5693.1255520632, 5693.227941095799, 5693.748096379555, 5694.309202109192, 5694.898977433316, 5695.443702559903, 5695.996614448864, 5696.574104320701, 5697.127028242773, 5697.671735319694, 5698.212362110282, 5698.798091831747, 5699.3427882912165, 5699.879289494351, 5700.440411857994, 5700.989221517892, 5701.550342111959, 5702.062273826179]","[5689.115873195077, 5689.681121854005, 5690.31592153987, 5690.93027767819, 5691.515937678395, 5691.91327524644, 5692.085255298373, 5692.715970804842, 5693.125616475735, 5693.260707256709, 5693.870962935541, 5694.44435942619, 5695.021837618831, 5695.537903060551, 5696.139995689315, 5696.68057010048, 5697.254024279278, 5697.823264745781, 5698.331143071211, 5698.941403350938, 5699.477958349156, 5700.022641359855, 5700.571508353987, 5701.103891401882, 5701.689574052649, 5702.193345194206]","[5689.021721534703, 5689.619719012704, 5690.221727055778, 5690.823774737333, 5691.421725852466, 5692.019718375657, 5692.621774905088, 5693.219739468993, 5693.772636847438, 5694.333773721597, 5694.92360177906, 5695.468267094007, 5696.021183583864, 5696.598675225276, 5697.147473913808, 5697.696291005922, 5698.236938323583, 5698.822616373454, 5699.367323450374, 5699.903856505861, 5700.464973206863, 5701.013781451101, 5701.574882933757, 5702.086840837688]",6,R,ITM,1
6,400,trial,0,66,66,66,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5707.398949297071, 5707.849448087213, 5708.328647970279, 5708.881578262823, 5709.377139283612, 5709.77038559396, 5710.2167541957515, 5710.589476265927, 5711.035884506202, 5711.416785198708, 5711.818136163143, 5712.244107934173, 5712.67004714502, 5713.091879171994, 5713.5137494217915, 5713.952009830344, 5714.369735735189, 5714.767010306359, 5715.205290180238, 5715.610766378214, 5716.012093630344, 5716.442156305156, 5716.864015937502]","[5707.431692099591, 5707.996887671264, 5708.4801735033025, 5709.012591588785, 5709.475430688042, 5709.901365297995, 5710.310953988569, 5710.687747851116, 5711.134160692286, 5711.531432786051, 5711.936918539733, 5712.350622554226, 5712.788810056283, 5713.222954079171, 5713.648890104783, 5714.058464284843, 5714.488504309093, 5714.889866952724, 5715.344506548667, 5715.741789259882, 5716.1513528224905, 5716.556828666551, 5717.015514572982]","[5707.407136059446, 5707.8084983491635, 5708.209856037985, 5708.607141226606, 5709.008530059949, 5709.409886333111, 5709.807161966026, 5710.208561062906, 5710.614024873856, 5711.060441962006, 5711.44132849791, 5711.842714853849, 5712.268667159552, 5712.694649548032, 5713.116451492229, 5713.538315725471, 5713.976532956391, 5714.394300977124, 5714.79158085702, 5715.22981932284, 5715.635289150346, 5716.036665242748, 5716.46671871577, 5716.888578702031]",6,R,ITM,1
2,600,trial,0,67,67,67,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5722.749456121084, 5723.359705075531, 5723.965902056848, 5724.526983366348, 5725.038937377213, 5725.1372086084875, 5725.587760485882, 5726.189830818001, 5726.783695984162, 5727.398074065213, 5728.016483238407, 5728.585796611405, 5729.2124116583855, 5729.785815581251, 5730.42473589976, 5731.035015998728, 5731.575611644796, 5732.165443241409, 5732.7510660805365, 5733.3777186425095, 5733.938807030309, 5734.573656972108, 5735.138879087409, 5735.679481457861, 5736.24468163043]","[5722.884608483272, 5723.523523846971, 5724.1419875230795, 5724.703115195448, 5725.038987279232, 5725.174141764911, 5725.72290435411, 5726.304502825481, 5726.906552276611, 5727.520911600167, 5728.131157723293, 5728.704543596492, 5729.335346166056, 5729.900508115802, 5730.510723448321, 5731.145553216964, 5731.69846333635, 5732.284147402777, 5732.853444495683, 5733.475993766849, 5734.04529687631, 5734.671945191303, 5735.233014113777, 5735.777755520455, 5736.334752296643]","[5722.61023727525, 5723.2081703407175, 5723.806131719386, 5724.408191080138, 5725.006167677153, 5725.608221375264, 5726.206225931566, 5726.808256625201, 5727.422625504461, 5728.041051311662, 5728.6103614994245, 5729.237031049319, 5729.806327434396, 5730.449316360041, 5731.0595529274615, 5731.60017547107, 5732.189990079762, 5732.775628137236, 5733.39816962227, 5733.959266150116, 5734.598210534847, 5735.163403275201, 5735.699921466256, 5736.269222452228]",6,R,ITM,1
3,400,trial,0,68,68,68,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5742.05229873118, 5742.5683977948265, 5743.010705929528, 5743.424367828134, 5743.829848627004, 5744.2230145986405, 5744.624393168449, 5745.017583560222, 5745.406658981991, 5745.812132702562, 5746.274963661775, 5746.692766720096, 5747.102248882248, 5747.548746663024, 5747.933742506291, 5748.339161016118, 5748.724137747975, 5749.162374798136, 5749.543300264693, 5749.932384888253, 5750.378803745978, 5750.784265433438, 5751.152865101395]","[5742.162878773132, 5742.691254795106, 5743.104885903104, 5743.543125076755, 5743.944504354394, 5744.325383811997, 5744.734960823376, 5745.115857622816, 5745.500840371228, 5745.902226019337, 5746.381401128352, 5746.799174457811, 5747.221037983222, 5747.659254152397, 5748.077072075149, 5748.490721586729, 5748.859295418889, 5749.268853672771, 5749.674330224661, 5750.055263123435, 5750.4975539163, 5750.878437266969, 5751.271684639061]","[5741.851653331738, 5742.248904190602, 5742.65027922126, 5743.051642572722, 5743.448928823087, 5743.85029500587, 5744.251688440109, 5744.648961949534, 5745.0421445551765, 5745.431213960391, 5745.836678479171, 5746.299495635697, 5746.717245252849, 5747.126819432908, 5747.573256340299, 5747.9541464153535, 5748.363710685791, 5748.748723516981, 5749.186936854835, 5749.567837901255, 5749.9528305592885, 5750.403339259051, 5750.8047372941855, 5751.177430697245]",6,R,ITM,1
6,400,trial,0,69,69,69,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5757.038319441579, 5757.509338578826, 5757.918883737852, 5758.332582443621, 5758.7216430009585, 5759.127130524215, 5759.528569613493, 5759.913544575775, 5760.29437837834, 5760.6835695303225, 5761.080733680005, 5761.47800931292, 5761.875304411162, 5762.272618974729, 5762.686254683623, 5763.079487899115, 5763.488995189233, 5763.89855592052, 5764.295846417866, 5764.684939181472, 5765.1231726924825, 5765.524564357147, 5765.905443460836]","[5757.210429734242, 5757.640433305244, 5758.041766220014, 5758.422658418559, 5758.8281314313, 5759.204950421814, 5759.630871582995, 5760.0117952799765, 5760.388567199792, 5760.777674473914, 5761.187215739876, 5761.576315935697, 5761.981782931882, 5762.383159024284, 5762.776350831718, 5763.190013084239, 5763.5668193338115, 5763.992748635038, 5764.398224125184, 5764.795516392105, 5765.205076061648, 5765.610547658728, 5765.999647500635]","[5756.809044440048, 5757.210368153027, 5757.611731504489, 5758.008982717268, 5758.410418267395, 5758.811747289099, 5759.209037786445, 5759.610397244843, 5759.93805425305, 5760.314868288754, 5760.703933093072, 5761.1053017532595, 5761.502598621077, 5761.899863990456, 5762.297145993841, 5762.706717342579, 5763.104000761625, 5763.509466696065, 5763.919063526685, 5764.320466162715, 5764.709513625197, 5765.1477386422475, 5765.549101639795, 5765.930008348855]",6,R,ITM,1
7,400,trial,0,70,70,70,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5771.590246385023, 5771.975205775044, 5772.372508305501, 5772.74933331257, 5773.15066551951, 5773.5520624928995, 5773.977991086296, 5774.3670604915105, 5774.743880897684, 5775.1534667569385, 5775.546625650275, 5775.911187147788, 5776.316615567235, 5776.750741540458, 5777.152119756351, 5777.520733580909, 5777.934381676828, 5778.31937150354, 5778.769919133956, 5779.171300535084, 5779.593144949084, 5779.998617253995, 5780.46141529911, 5780.850509478375]","[5771.713065516396, 5772.077593391982, 5772.466683324267, 5772.855754145141, 5773.253092421016, 5773.654419673146, 5774.088560864713, 5774.4858651647455, 5774.817575207828, 5775.235336858091, 5775.632610721431, 5776.038098244688, 5776.431276249435, 5776.840841227703, 5777.246293005542, 5777.618997733882, 5778.040876831555, 5778.429962870775, 5778.85182250312, 5779.261381110918, 5779.687331647046, 5780.100988590842, 5780.555623231973, 5780.956974904239]","[5771.6025226355205, 5771.999777033534, 5772.401133306696, 5772.80253488098, 5773.199819007856, 5773.6011682027165, 5774.002560575211, 5774.403944807659, 5774.768451802259, 5775.182103791244, 5775.571188060889, 5775.935691516338, 5776.341179039595, 5776.775305012817, 5777.176699508801, 5777.545295991523, 5777.958941963952, 5778.343937807221, 5778.79448012891, 5779.195840649052, 5779.617711606678, 5780.023226381392, 5780.485983726279, 5780.875076489885]",6,R,ITM,1
3,600,trial,0,71,71,71,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5786.776905770478, 5787.247930216451, 5787.649292152253, 5788.202231646586, 5788.8247554358695, 5789.373590931565, 5789.99615082018, 5790.590057748314, 5791.12243725706, 5791.589335761662, 5792.043929702566, 5792.543613479491, 5793.006415771586, 5793.452874975624, 5793.973028489806, 5794.419426820459, 5794.902733887399, 5795.36141767034, 5795.820154540535, 5796.266582600051, 5796.672042871851, 5797.118513401169, 5797.569013960886, 5798.007237916191]","[5786.88341118874, 5787.38716498846, 5787.7967221805975, 5788.3209917265285, 5788.93123749574, 5789.496458903211, 5790.106723076003, 5790.7333441395385, 5791.24530204347, 5791.720375985166, 5792.199557464652, 5792.658282301736, 5793.1333870340395, 5793.596192865285, 5794.112242026914, 5794.529992705811, 5795.00509496071, 5795.443340504831, 5795.922526585212, 5796.381247175315, 5796.766237355943, 5797.2167541957515, 5797.671354153211, 5798.09733017122]","[5786.588552193795, 5787.186498000203, 5787.78855629921, 5788.386508830003, 5788.988589425656, 5789.586555051305, 5790.188620428612, 5790.786587116007, 5791.147025857385, 5791.613876937375, 5792.068506977612, 5792.568185799726, 5793.030987030076, 5793.477422167893, 5793.997557278492, 5794.443992770224, 5794.927276832687, 5795.385971940909, 5795.840604812466, 5796.291148903731, 5796.692505884722, 5797.143032634151, 5797.593549473959, 5798.03179431025]",6,R,ITM,1
4,600,trial,0,72,72,72,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5803.589680120982, 5803.945919306666, 5804.560303050358, 5805.215589815317, 5805.768505951258, 5806.382873060944, 5807.021773560212, 5807.586976210186, 5808.197239675149, 5808.684607917008, 5809.1925039381895, 5809.643040597239, 5810.122212874933, 5810.601359670746, 5811.051926412572, 5811.658068890975, 5812.153688307744, 5812.636916451634, 5813.103825927603, 5813.542079257854, 5814.017162755257, 5814.475884761021, 5814.930499228996, 5815.376928704172]","[5803.630555536876, 5804.101556978372, 5804.703627664405, 5805.342550106405, 5805.920059089653, 5806.538482419448, 5807.128268007108, 5807.7221296341195, 5808.336513731726, 5808.815645309192, 5809.335799531204, 5809.757725699575, 5810.236859400532, 5810.732446611034, 5811.166594880902, 5811.752265144643, 5812.284703757197, 5812.747512065848, 5813.222661391445, 5813.685428292038, 5814.135938053545, 5814.627397553102, 5815.065643451138, 5815.495721344297]","[5803.597863344206, 5804.199876696005, 5804.797828872884, 5805.39989425019, 5805.99786270716, 5806.600008777093, 5807.197890170965, 5807.799930774221, 5808.221799608357, 5808.70507234554, 5809.217033080791, 5809.6675531058345, 5810.146770330737, 5810.625937653621, 5811.076486699696, 5811.678532257762, 5812.178206125066, 5812.661477800503, 5813.128391523452, 5813.566674936481, 5814.041724458041, 5814.500447879465, 5814.955077565786, 5815.401492176531]",6,R,ITM,1
2,600,trial,0,73,73,73,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5821.233723713404, 5821.819382651864, 5822.454250997244, 5823.109538116118, 5823.744366823014, 5824.338256763228, 5824.956662751187, 5825.587470275562, 5826.152614883472, 5826.754657964132, 5827.246172320518, 5827.835935965447, 5828.397017982777, 5829.007317193156, 5829.552072756435, 5830.166404120703, 5830.809398708989, 5831.395056231789, 5831.943869784753, 5832.492694309081, 5833.053796853483, 5833.659940393632, 5834.171913515908]","[5821.3893394423785, 5821.987314269819, 5822.593558675749, 5823.252858483184, 5823.887692498806, 5824.477475255147, 5825.095906724987, 5825.693882260257, 5826.295945867989, 5826.869322893312, 5827.377236610244, 5827.975189141038, 5828.5404186885535, 5829.130137740189, 5829.67485472673, 5830.309706084188, 5830.915845377356, 5831.5179178329645, 5832.074935136224, 5832.623735594331, 5833.168470984454, 5833.76647589467, 5834.290693415092]","[5820.815988606768, 5821.413928042704, 5822.011879511753, 5822.614000453719, 5823.216007435047, 5823.813990756447, 5824.4160571955, 5825.014001232332, 5825.611953763126, 5826.177185788047, 5826.775164862467, 5827.270715619721, 5827.860469001113, 5828.421591718671, 5829.031847751418, 5829.576579248475, 5830.190912382319, 5830.829845087854, 5831.419621827638, 5831.968483866961, 5832.517257427527, 5833.078382622489, 5833.684504927736, 5834.196493976189]",6,R,ITM,1
7,600,trial,0,74,74,74,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5839.815757146341, 5840.565252905908, 5841.27379291087, 5841.908626218662, 5842.494294712828, 5843.129198095796, 5843.72708586014, 5844.35783605028, 5844.927151900683, 5845.492298985998, 5846.102596426803, 5846.671846449011, 5847.192048803467, 5847.740828734502, 5848.293752656575, 5848.875319983423, 5849.399576788413, 5849.956597276907, 5850.460342936582, 5851.041948840168, 5851.529324868158, 5852.110896795901, 5852.663806207457]","[5839.971360134375, 5840.7044774143815, 5841.417116817086, 5842.043809371457, 5842.625334228503, 5843.251988206136, 5843.858168907362, 5844.488862117183, 5845.049994036532, 5845.631548976354, 5846.241812795231, 5846.794719021553, 5847.310789064168, 5847.904643258963, 5848.428895463057, 5849.018684235953, 5849.5511196632715, 5850.112225392908, 5850.628258982275, 5851.177082090944, 5851.660369338642, 5852.246062960775, 5852.799022628265]","[5839.590477845451, 5840.18844984157, 5840.790500354446, 5841.38845854788, 5841.990519324291, 5842.588477517725, 5843.190529800176, 5843.788523739027, 5844.382389259104, 5844.951697677291, 5845.516859980952, 5846.127114951954, 5846.696423724056, 5847.216568036448, 5847.765394330352, 5848.318324268979, 5848.899882747952, 5849.428222670594, 5849.985265455734, 5850.484910302006, 5851.066514082102, 5851.558031269808, 5852.139552233788, 5852.688373926797]",6,R,ITM,1
6,600,trial,0,75,75,75,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5858.582026708551, 5859.1226913680475, 5859.827111448196, 5860.408716643951, 5861.031252112431, 5861.133635128473, 5861.649684997931, 5862.251757453539, 5862.739152239025, 5863.627901882014, 5864.0988881051635, 5864.66412260749, 5865.208822960025, 5865.737178454928, 5866.261422518976, 5866.81023890326, 5867.359062011929, 5867.87101566888, 5868.440299313015, 5868.976874130475, 5869.5174552660255, 5870.078588247119, 5870.578254328292, 5871.139353687458, 5871.684068196594]","[5858.729498852785, 5859.282410387831, 5859.958191664098, 5860.568446989015, 5861.035341600553, 5861.166405890279, 5861.8258692064555, 5862.415586488515, 5862.8538564527735, 5863.816280232749, 5864.258648533005, 5864.84431915066, 5865.356244494409, 5865.872333648435, 5866.392470882526, 5866.908512611939, 5867.498305631814, 5868.006154228382, 5868.575441765583, 5869.107890641672, 5869.644431129374, 5870.193274057286, 5870.717499009923, 5871.266282480109, 5871.8396956047645]","[5858.319960772059, 5858.917926397708, 5859.519938333846, 5860.117935104017, 5860.719961196756, 5861.317929653726, 5861.919999985844, 5862.517962072342, 5863.652461461308, 5864.123452285353, 5864.688660597968, 5865.229274647616, 5865.761744404692, 5866.28597714346, 5866.834825734011, 5867.383617344243, 5867.891470895621, 5868.4648811889565, 5869.001409643547, 5869.542022277536, 5870.103115620146, 5870.602820985887, 5871.163907250197, 5871.708626006313]",6,R,ITM,1
4,400,trial,0,76,76,76,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5877.65145457306, 5878.118338921062, 5878.540282077353, 5878.92930582753, 5879.314319012634, 5879.740323697761, 5880.141675723942, 5880.555259761242, 5880.977117624013, 5881.3866868492605, 5881.841325383458, 5882.271386288695, 5882.73825329486, 5883.1846817082915, 5883.590144457496, 5884.05705995002, 5884.528041218359, 5884.945808177348, 5885.412723315957, 5885.834624710276, 5886.313758411233, 5886.792983776181, 5887.251671806102]","[5877.819362124793, 5878.261683708265, 5878.65489391928, 5879.048062368322, 5879.428948904226, 5879.83034127672, 5880.260401828042, 5880.661747129838, 5881.079550895989, 5881.476778396461, 5881.935538271132, 5882.3696306224265, 5882.836556378486, 5883.282966034421, 5883.688508414507, 5884.171741513206, 5884.655029468735, 5885.064590553937, 5885.5315046308015, 5885.969739557472, 5886.444830487089, 5886.936302019758, 5887.3827424662995]","[5877.3402347943065, 5877.741603808408, 5878.138803349593, 5878.540230051845, 5878.9415796006215, 5879.33882939774, 5879.740260346971, 5880.141622282773, 5880.579821464026, 5880.997582760375, 5881.411247844215, 5881.865881069687, 5882.295917554787, 5882.762811812409, 5883.209243764991, 5883.610607116452, 5884.08162696153, 5884.548530420943, 5884.966266943239, 5885.437288203977, 5885.859131202316, 5886.338329669723, 5886.817510795293, 5887.276237048037]",6,R,ITM,1
5,400,trial,0,77,77,77,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5893.030675584853, 5893.411554688542, 5893.817012482937, 5894.193852708352, 5894.603364245451, 5894.967898491508, 5895.389742197678, 5895.746074463013, 5896.180214592837, 5896.561119886238, 5896.962519337032, 5897.286050757785, 5897.654644763102, 5898.0396430837745, 5898.424638219213, 5898.805528648182, 5899.223291360191, 5899.591889966403, 5899.972799860699, 5900.349588060606, 5900.730492292261, 5901.107280492169, 5901.471818277375, 5901.844518758735]","[5893.042950065775, 5893.550809987623, 5893.952148211119, 5894.312565009766, 5894.697572886145, 5895.09484073293, 5895.504413143413, 5895.856644595346, 5896.282592300154, 5896.679871826134, 5897.093527708184, 5897.404806236832, 5897.781606115935, 5898.150266303361, 5898.567968849815, 5898.920254450747, 5899.3215679001905, 5899.710682252612, 5900.095687297671, 5900.451963998348, 5900.841064548084, 5901.22196382493, 5901.586480375235, 5901.959207400221]","[5893.038846067137, 5893.440216142984, 5893.841577724871, 5894.238868930048, 5894.640241129386, 5895.041611913063, 5895.438893562534, 5895.840310001249, 5896.204773110386, 5896.585692206472, 5896.9870523726995, 5897.310600073543, 5897.679285035022, 5898.060104680986, 5898.449267165852, 5898.8300928283725, 5899.247861910851, 5899.612381292476, 5899.997369703529, 5900.374160380841, 5900.755060719432, 5901.131855997639, 5901.496374317519, 5901.8690790458595]",6,R,ITM,1
5,600,trial,0,78,78,78,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5907.398266948902, 5907.807814231419, 5908.381184532356, 5908.9136026178385, 5909.519785442555, 5910.14232975891, 5910.752586499487, 5911.301411731646, 5911.960795416942, 5912.427707016401, 5912.845454863978, 5913.246806536245, 5913.623626942418, 5914.037277515743, 5914.4878311627135, 5914.991584254603, 5915.560884178831, 5916.126100985405, 5916.728124246824, 5917.322020911423, 5917.829886495912, 5918.3909709906475, 5918.952074596794, 5919.500934866541]","[5907.545684590221, 5907.942951729176, 5908.495860432902, 5909.040590868214, 5909.6221543019965, 5910.211934580931, 5910.859075637658, 5911.424256698815, 5912.067277122897, 5912.546450816252, 5912.951914981117, 5913.369690434066, 5913.734203799137, 5914.143766299999, 5914.594295172918, 5915.10626864911, 5915.6673499586095, 5916.269433031668, 5916.850991864555, 5917.428479966817, 5917.944559565138, 5918.501545723875, 5919.070864405598, 5919.61146677605]","[5907.406439554676, 5908.004403056835, 5908.606476220272, 5909.2044061005045, 5909.806526688555, 5910.408572600536, 5911.006486554591, 5911.608596879107, 5911.985358889301, 5912.452245360793, 5912.870024706808, 5913.271376379074, 5913.648209172274, 5914.061844527253, 5914.5082920520945, 5915.016148788708, 5915.581351792597, 5916.150626234942, 5916.75270435319, 5917.346579782888, 5917.854451030016, 5918.415542956967, 5918.976633114343, 5919.525472503103]",6,R,ITM,1
7,600,trial,0,79,79,79,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5924.866239585608, 5925.27985547526, 5925.906527856475, 5926.537261412609, 5927.118845019549, 5927.684035990327, 5928.327053583089, 5928.933221189459, 5929.4410570450855, 5930.002169499107, 5930.546912321445, 5931.091663637744, 5931.636361512874, 5932.164731518292, 5932.705322563464, 5933.2254838637755, 5933.774278659243, 5934.294416601163, 5934.806406711361, 5935.334723275611, 5935.8712669485485, 5936.407788678754, 5936.932059994259, 5937.435809193084]","[5924.948138707792, 5925.460098381299, 5926.094890281033, 5926.680583195336, 5927.249881703902, 5927.7864193602845, 5928.445828527462, 5929.056083498464, 5929.547548660662, 5930.100457364388, 5930.628792686133, 5931.206321488623, 5931.775587437008, 5932.295743782509, 5932.848709466554, 5933.364693861733, 5933.905343656798, 5934.441865387004, 5934.941554472654, 5935.449394221347, 5936.006409401116, 5936.522453607934, 5937.063083583757, 5937.575048565989]","[5924.878521498746, 5925.476448547656, 5926.07852206501, 5926.676491937639, 5927.27854351226, 5927.876522232765, 5928.478583363091, 5929.0765518200615, 5929.4656187478695, 5930.030836970105, 5930.575551125326, 5931.116204459541, 5931.6650173046755, 5932.189239072078, 5932.7298591382805, 5933.250050167455, 5933.798847086412, 5934.318996707529, 5934.830962043675, 5935.3592881636305, 5935.895838914868, 5936.432354628519, 5936.956631606665, 5937.460354615778]",6,R,ITM,1
5,600,trial,0,80,80,80,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[5944.357523543313, 5944.459889925349, 5945.0578318386915, 5945.704983866784, 5946.364326851852, 5947.027847095968, 5947.617636222778, 5948.182808082145, 5948.748054263668, 5949.296840919089, 5949.890706085251, 5950.398553973988, 5950.963756977877, 5951.520764725431, 5951.995867334244, 5952.573396136734, 5953.109907603404, 5953.662832941137, 5954.211617119153, 5954.801421818224, 5955.333844858517, 5955.89083632598]","[5944.36154720324, 5944.529509611802, 5945.1888674613, 5945.827817508672, 5946.474940161817, 5947.134306505277, 5947.748675384538, 5948.293462092339, 5948.862685924835, 5949.415593212901, 5950.017663545018, 5950.500945130076, 5951.074409926326, 5951.627265542797, 5952.139233710264, 5952.688041954503, 5953.212299113407, 5953.773377945502, 5954.3426998124605, 5954.916081438679, 5955.440359124655, 5955.985038242288]","[5942.907632779185, 5943.5096861233815, 5944.107651395116, 5944.709693767945, 5945.307669657131, 5945.909725124817, 5946.507657836369, 5947.109739847682, 5947.638093573009, 5948.207369784929, 5948.772569603583, 5949.3214334124805, 5949.915267434119, 5950.423120985498, 5950.9883317755175, 5951.541238355753, 5952.02044036231, 5952.5979249254215, 5953.134444178222, 5953.687364561144, 5954.236175282787, 5954.8218632422795, 5955.358411516112, 5955.9154153706]",6,R,ITM,1
