octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version
6,400,trial,0,27,27,27,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267421.4563223073, 267421.8822785979, 267422.2590688392, 267422.7137103981, 267423.0700432167, 267423.4877780322, 267423.86867051705, 267424.3396831812, 267424.69602272427, 267425.1055601309, 267425.51104094915, 267425.91653061536, 267426.33019114664, 267426.7192548505, 267427.0837790614, 267427.51382803987, 267427.95206345577, 267428.3370595999, 267428.74662355025, 267429.14388006204, 267429.5125061626, 267429.938467408, 267430.3194013011]","[267421.5709876423, 267421.8945602006, 267422.35739916837, 267422.7300769025, 267423.08638884005, 267423.49597154796, 267423.88094610313, 267424.3888042832, 267424.7697172952, 267425.1833668551, 267425.5970620702, 267425.9943323847, 267426.41618183086, 267426.8052692471, 267427.19434463023, 267427.6366925533, 267428.04219673004, 267428.4312526477, 267428.85309713904, 267429.2462885685, 267429.6108046393, 267430.0408461855, 267430.421778309]","[267421.15742089885, 267421.5587226737, 267421.95598520205, 267422.3573436035, 267422.754635153, 267423.1560186825, 267423.557385578, 267423.95876450656, 267424.36423612304, 267424.72056681814, 267425.1301477565, 267425.5356069859, 267425.9410906355, 267426.35473240924, 267426.7438247803, 267427.10834120505, 267427.53843265347, 267427.97663090815, 267428.36162245134, 267428.7670714171, 267429.16847087286, 267429.5370683062, 267429.96302955167, 267430.34393265395]",4,R,ITM,1
5,600,trial,0,28,28,28,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267436.008260052, 267436.5284086827, 267436.98710435256, 267437.49908211816, 267438.07656023104, 267438.71550050663, 267439.2765983125, 267439.8705062808, 267440.443882858, 267441.0378056908, 267441.64800796454, 267442.20501874515, 267442.794815622, 267443.34360988234, 267443.9251976711, 267444.5272825211, 267445.0596837333, 267445.60851692443, 267446.2269958843, 267446.83313767664, 267447.41060481814, 267447.9840093547, 267448.5983641282, 267449.1881606511]","[267436.15980240144, 267436.7331821639, 267437.1632219406, 267437.68748095486, 267438.2567687373, 267438.85885004816, 267439.3994596406, 267439.98923528247, 267440.5503295491, 267441.17289305676, 267441.79953049467, 267442.3688317259, 267442.94633390516, 267443.4582822957, 267444.080838371, 267444.6542765297, 267445.3095613668, 267445.87884348654, 267446.43582913914, 267446.98465100495, 267447.5826240556, 267448.1519228094, 267448.7703628385, 267449.33148754196]","[267435.72157087864, 267436.31953154225, 267436.92157392233, 267437.5236690359, 267438.1216141272, 267438.72369720764, 267439.32164194505, 267439.9237257333, 267440.4643286014, 267441.05822453654, 267441.6725570133, 267442.2295819506, 267442.8193572385, 267443.36816671723, 267443.9456685425, 267444.55183015415, 267445.0842642806, 267445.633075175, 267446.24744091986, 267446.8576782314, 267447.4352317285, 267448.0085622965, 267448.62292485614, 267449.21268386394]",4,R,ITM,1
4,600,trial,0,29,29,29,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267457.17879991943, 267457.8177132974, 267458.51810653374, 267458.6204580597, 267459.12834419915, 267459.7549954398, 267460.35295787296, 267460.9918800988, 267461.58982377447, 267462.1878223071, 267462.7120742431, 267463.3468882088, 267463.93666031153, 267464.52643772296, 267465.0793611245, 267465.67731364805, 267466.2343548655, 267466.7995442974, 267467.34834988305, 267467.9176797815, 267468.49925447535]","[267457.35899072984, 267458.01021933253, 267458.52214861155, 267458.6614196219, 267459.2716898476, 267459.93926938233, 267460.50037037337, 267461.15980133973, 267461.7127314657, 267462.34343363205, 267462.85539936443, 267463.5393595602, 267464.07180890505, 267464.73121580505, 267465.28824145015, 267465.90257782, 267466.3694847014, 267467.0125066934, 267467.499885862, 267468.1511218969, 267468.65078762296]","[267454.9835581115, 267455.585589874, 267456.1835462907, 267456.785621231, 267457.38356950757, 267457.9856490488, 267458.58361749863, 267459.1856616482, 267459.7795664313, 267460.37750939914, 267461.01645109034, 267461.6144227254, 267462.20826451137, 267462.73661798314, 267463.3714464594, 267463.9612153768, 267464.5510129615, 267465.1039137124, 267465.69778770476, 267466.2589177169, 267466.8240961775, 267467.3729775012, 267467.94222422934, 267468.52380564756]",4,R,ITM,1
2,600,trial,0,30,30,30,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267476.4899025916, 267476.78886133456, 267477.3049523151, 267477.89885957557, 267478.5131966532, 267479.10295813845, 267479.72137551685, 267480.3152813617, 267480.92960605223, 267481.515302809, 267482.0682191322, 267482.6948618789, 267483.24777784816, 267483.81705572095, 267484.390470875, 267484.9966512442, 267485.61098867573, 267486.21713471506, 267486.79878089996, 267487.4089817581, 267488.023326268, 267488.6049278595, 267489.20292214514, 267489.7681122849]","[267476.6127596728, 267476.9608918973, 267477.5097286276, 267478.0831303329, 267478.70565420185, 267479.3077312657, 267479.9098246097, 267480.54459858284, 267481.1630701105, 267481.7446444504, 267482.28529969807, 267482.85867839877, 267483.44026654144, 267483.9645110452, 267484.5829609839, 267485.2178011394, 267485.84851321543, 267486.42190819624, 267486.9911931473, 267487.59738307225, 267488.21992463706, 267488.7728356515, 267489.3912774502, 267489.93599353323]","[267476.1869244215, 267476.78486561973, 267477.3827498375, 267477.9848417658, 267478.5828594099, 267479.184834192, 267479.78282387677, 267480.38486236375, 267480.95008010895, 267481.5398645987, 267482.09278835414, 267482.7194080963, 267483.2723116785, 267483.83752659237, 267484.4150174463, 267485.02119002934, 267485.6314227399, 267486.241780029, 267486.8232729682, 267487.433534346, 267488.0478813333, 267488.6253838664, 267489.2274308474, 267489.79269000085]",4,R,ITM,1
7,600,trial,0,31,31,31,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267495.74776493025, 267496.1900986966, 267496.6979812969, 267497.2754533933, 267497.8776054874, 267498.4795919487, 267499.11449687084, 267499.696015292, 267500.2366330246, 267500.7895656279, 267501.40799964045, 267501.9977664344, 267502.54657237395, 267503.1322850569, 267503.6893022081, 267504.33639883815, 267504.926170233, 267505.4668141554, 267506.00749807025, 267506.58082651487, 267507.14194449387, 267507.71945976804, 267508.30101605825, 267508.87849169376]","[267495.9484499706, 267496.42360947176, 267496.91093413724, 267497.4556537595, 267498.05773188506, 267498.635197257, 267499.2577568716, 267499.8434447804, 267500.39639543346, 267500.9697465287, 267501.5882035457, 267502.1697902728, 267502.68993465643, 267503.2674248025, 267503.84082438424, 267504.50841135124, 267505.1309603483, 267505.610142108, 267506.1671709384, 267506.7651319559, 267507.41228061175, 267507.9815584845, 267508.5918007508, 267509.07100516115]","[267495.5143543134, 267496.1122671983, 267496.71433364466, 267497.31230386405, 267497.9143727878, 267498.5123486698, 267499.11442714935, 267499.7123810886, 267500.2611898595, 267500.8140952113, 267501.4325401952, 267502.0223218536, 267502.5752385307, 267503.15682808904, 267503.7138498411, 267504.3609719532, 267504.95075254986, 267505.4913632041, 267506.03200075595, 267506.60547359835, 267507.1705848148, 267507.74397767213, 267508.32557714015, 267508.90308285854]",4,R,ITM,1
3,600,trial,0,32,32,32,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267514.8459062681, 267515.2718551265, 267515.8534291125, 267516.43093801616, 267516.9838780518, 267517.5818146491, 267518.15522201697, 267518.7736716018, 267519.379817995, 267520.0228417566, 267520.6371855587, 267521.1737095416, 267521.75939568086, 267522.32052463136, 267522.9226243458, 267523.5124134365, 267524.07345780096, 267524.6550363879, 267525.27351039293, 267525.83460112044, 267526.3834569622, 267526.9650171455, 267527.5752579961, 267528.15277539374]","[267515.0261115891, 267515.46844677115, 267516.0459493043, 267516.57835228613, 267517.1517564688, 267517.7374546412, 267518.3067328679, 267518.92932114966, 267519.5477689649, 267520.16620368516, 267520.79282271944, 267521.36631254986, 267521.9477899167, 267522.533471809, 267523.09868884634, 267523.68025823147, 267524.24955733924, 267524.81066823995, 267525.4005079406, 267525.9820674161, 267526.5595342037, 267527.1779873277, 267527.8087054203, 267528.3821149117]","[267514.6862309226, 267515.2841813226, 267515.8862081304, 267516.4882544035, 267517.0862271003, 267517.6883402636, 267518.28633348754, 267518.8883284428, 267519.40437801514, 267520.04740000714, 267520.6617370848, 267521.1983007064, 267521.7839511001, 267522.3450662478, 267522.9430322202, 267523.5369154144, 267524.09800932714, 267524.67961056466, 267525.2980481163, 267525.85923935607, 267526.4080024717, 267526.98956796376, 267527.5998095223, 267528.1773198416]",4,R,ITM,1
4,400,trial,0,33,33,33,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267533.7269362494, 267534.0669103498, 267534.36996178055, 267534.7222981766, 267535.08261078375, 267535.44313821814, 267535.86495085695, 267536.23352457787, 267536.6225766025, 267537.0198692138, 267537.39669661626, 267537.76530926797, 267538.18307628983, 267538.59263245406, 267538.96942765015, 267539.3626105856, 267539.77217524376, 267540.16124602593, 267540.5749299157, 267540.95992429025, 267541.36948328576, 267541.7462848523, 267542.1927116605, 267542.549028199]","[267533.8539115004, 267534.1938739216, 267534.4887452854, 267534.8245923681, 267535.2013865024, 267535.5495204965, 267535.9877856414, 267536.3522953417, 267536.765972861, 267537.1550726643, 267537.5318303453, 267537.8922491273, 267538.3264332636, 267538.71957585256, 267539.11276869767, 267539.50595446443, 267539.8950592226, 267540.30051774415, 267540.74694596796, 267541.11143868027, 267541.53331502405, 267541.8978236626, 267542.30331863754, 267542.68010817096]","[267533.5222236418, 267533.9194624578, 267534.32086828403, 267534.7222178376, 267535.11946868675, 267535.5208883157, 267535.92228140094, 267536.31952021696, 267536.64716422814, 267537.0444405592, 267537.4212460189, 267537.7898675185, 267538.20761259756, 267538.6171815028, 267538.994077565, 267539.387181931, 267539.7967412805, 267540.18583046633, 267540.59950975515, 267540.9845080227, 267541.3940733888, 267541.77084381075, 267542.2132090757, 267542.57361688634]",4,R,ITM,1
5,600,trial,0,34,34,34,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267548.2420309556, 267548.5942509132, 267549.1185254998, 267549.69600998325, 267550.30626322096, 267550.8879154225, 267551.4858123812, 267552.11246751493, 267552.7350168659, 267553.2838914652, 267553.88996495167, 267554.524873413, 267555.12686624477, 267555.6674899939, 267556.2736685935, 267556.85522736114, 267557.4204369663, 267558.0552714591, 267558.64914332796, 267559.1979620085, 267559.7672678407, 267560.33248735545, 267560.91405815625, 267561.4874499518]","[267548.40176434343, 267548.7826476264, 267549.294621145, 267549.9007732009, 267550.4864664185, 267551.0599137789, 267551.6619083803, 267552.3009127147, 267552.890644117, 267553.47221597953, 267554.07017699705, 267554.69686646067, 267555.3234462102, 267555.9459898985, 267556.5275783951, 267557.20336100133, 267557.78904855624, 267558.38701275905, 267558.8825804885, 267559.4273227614, 267559.96386054705, 267560.4880894785, 267561.090181053, 267561.6512707187]","[267548.01682517986, 267548.61883358395, 267549.216805219, 267549.8189268763, 267550.4168284359, 267551.018921426, 267551.62096415996, 267552.2189294245, 267552.7595283995, 267553.3083764551, 267553.91452567966, 267554.54935309413, 267555.15142484923, 267555.69204541313, 267556.2982204736, 267556.87985710276, 267557.44499804813, 267558.07981626084, 267558.6696025202, 267559.22254361754, 267559.7918328156, 267560.3570346346, 267560.93862525467, 267561.51201457286]",4,R,ITM,1
4,600,trial,0,35,35,35,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267567.3114979967, 267567.6801294059, 267568.21257521166, 267568.8309940057, 267569.41258887283, 267570.06379694835, 267570.6290023065, 267571.26383149053, 267571.8863557135, 267572.517103535, 267573.1109775274, 267573.6761690828, 267574.24963661644, 267574.82297213934, 267575.42503893963, 267576.01479193085, 267576.5841412947, 267577.1697665604, 267577.7349864291, 267578.31247445167, 267578.8981651918, 267579.4797699686, 267580.09001117316, 267580.65112809045]","[267567.4220706438, 267567.85620275437, 267568.38869103004, 267568.9661928553, 267569.5968628153, 267570.2276658478, 267570.8624614099, 267571.5423317491, 267572.2836653127, 267572.8119968416, 267573.430423068, 267573.9751621556, 267574.52396738733, 267575.0523229826, 267575.60522868834, 267576.17867215566, 267576.7561258484, 267577.36228392087, 267577.9315656867, 267578.5254648071, 267579.1152351402, 267579.70088978094, 267580.2292407753, 267580.8026400031]","[267567.1640985912, 267567.7661126579, 267568.3640676589, 267568.96615109325, 267569.564111049, 267570.16618775896, 267570.76414523734, 267571.3662007123, 267571.90683330933, 267572.5416699257, 267573.1355308231, 267573.6966548187, 267574.2741247916, 267574.8476277169, 267575.4496456767, 267576.03526811104, 267576.6086726476, 267577.19431985606, 267577.75955989806, 267578.33705110586, 267578.9227216728, 267579.5043083998, 267580.1105301772, 267580.6756605051]",4,R,ITM,1
5,400,trial,0,36,36,36,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267586.33182482416, 267586.6267011428, 267586.91344340367, 267587.2615037832, 267587.5850887286, 267587.68747104524, 267587.94961612474, 267588.3386692111, 267588.75643163203, 267588.8547283392, 267589.1742351073, 267589.4731885415, 267589.87455118995, 267590.267748282, 267590.66911270004, 267591.04593090067, 267591.443214664, 267591.8568525447, 267592.26241228625, 267592.63503657904, 267593.00365949434, 267593.4296147232, 267593.8350672282, 267594.1955168009, 267594.609190781, 267594.97367995424]","[267586.4587848568, 267586.75775775634, 267587.01578325033, 267587.3680170106, 267587.58517225285, 267587.72844145534, 267588.08883758675, 267588.5803253694, 267588.7564854273, 267588.9244233023, 267589.3257463121, 267589.6165469309, 267589.9974454323, 267590.38244334597, 267590.79609255196, 267591.1646938783, 267591.5701874376, 267591.9756328642, 267592.39342076716, 267592.7497284577, 267593.14700514276, 267593.55658714287, 267593.9702303322, 267594.33886138763, 267594.74021235685, 267595.09655543906]","[267586.08202080533, 267586.47924334113, 267586.8806197923, 267587.2819962435, 267587.6792874391, 267588.08066035114, 267588.4820322014, 267588.8793244588, 267589.1987692915, 267589.49774679204, 267589.8991122718, 267590.29239996645, 267590.69370952743, 267591.0704852581, 267591.4677700832, 267591.8814490182, 267592.2868880743, 267592.65960934013, 267593.0282400416, 267593.45417332766, 267593.8596569773, 267594.2200630183, 267594.6337359367, 267594.9982385587]",4,R,ITM,1
7,400,trial,0,37,37,37,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267600.560179747, 267600.6584697297, 267600.8386810673, 267601.17450868455, 267601.4735261776, 267601.87488457904, 267602.2680802555, 267602.6776431441, 267603.0462455322, 267603.1486497917, 267603.4353577226, 267603.8080573996, 267604.22172500915, 267604.57803942414, 267604.94256151153, 267605.3521272315, 267605.71253999695, 267606.0893571359, 267606.51122357, 267606.88801841217, 267607.27301137097, 267607.66619147506, 267608.0593613156, 267608.4321108947, 267608.8252598542, 267609.2143437313]","[267600.56024592934, 267600.6707711517, 267600.9656552565, 267601.29329749814, 267601.64143432357, 267601.98547102895, 267602.39503533323, 267602.78824233497, 267603.0503509611, 267603.2100864724, 267603.5827843797, 267603.9555056455, 267604.3282361131, 267604.6927199775, 267605.06133227533, 267605.4709351565, 267605.83130545204, 267606.2204148111, 267606.62181815994, 267606.99857407133, 267607.39176266943, 267607.797237825, 267608.1863238256, 267608.559068096, 267608.94816294446, 267609.33719196456]","[267600.37183328986, 267600.7731481596, 267601.1704393552, 267601.5718182838, 267601.97326056345, 267602.3745517208, 267602.77185530344, 267603.1732420182, 267603.4599106645, 267603.8326092796, 267604.25037134666, 267604.6067112436, 267604.9671102063, 267605.3766653088, 267605.73711134243, 267606.1139270656, 267606.53577191086, 267606.91665307037, 267607.29757386853, 267607.6907546804, 267608.0839354924, 267608.45663198404, 267608.8498173969, 267609.2388959653]",4,R,ITM,1
6,600,trial,0,38,38,38,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267614.99338955176, 267615.27184734034, 267615.3701486484, 267615.5831262628, 267616.01317382563, 267616.5865854405, 267617.2009288887, 267617.8316324707, 267618.39684242976, 267618.99892055534, 267619.5764011457, 267620.1743614554, 267620.706811862, 267621.325273126, 267621.91504982964, 267622.45975706476, 267623.0454424962, 267623.64751106605, 267624.1635578071, 267624.7042091617, 267625.32673409244, 267625.91241633863, 267626.5185967078, 267627.0387354288, 267627.6694598919, 267628.20599661587]","[267615.1407797554, 267615.2719096296, 267615.423401369, 267615.77970481256, 267616.24251582095, 267616.7421801314, 267617.3933942235, 267618.00365347776, 267618.5770406724, 267619.1668396727, 267619.74431283085, 267620.3300184355, 267620.89109783765, 267621.5177515557, 267622.1034433576, 267622.68101667403, 267623.2829850856, 267623.844093155, 267624.4093140855, 267624.9253505629, 267625.58886430744, 267626.1335871149, 267626.8011634644, 267627.3623033862, 267627.92746804404, 267628.4435158468]","[267614.8459696191, 267615.4438400341, 267616.0459149745, 267616.6480723773, 267617.24595730286, 267617.8480481694, 267618.44603962376, 267619.04804271914, 267619.6010422126, 267620.1990173868, 267620.73136621946, 267621.34982536, 267621.9396024175, 267622.48431814666, 267623.0700187965, 267623.6679773366, 267624.1840300942, 267624.72876812005, 267625.3512884499, 267625.9329519767, 267626.5431383243, 267627.06329155585, 267627.694007525, 267628.2305414176]",4,R,ITM,1
6,400,trial,0,39,39,39,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267634.12834844616, 267634.48465472105, 267634.9474745773, 267635.36524478445, 267635.7789290281, 267636.20083262346, 267636.6144365281, 267637.0568173654, 267637.449919254, 267637.87588439253, 267638.20762321504, 267638.67453045043, 267639.0349524177, 267639.4568149588, 267639.82133775397, 267640.25552189024, 267640.6609351105, 267641.0787654834, 267641.47597103124, 267641.91832213954, 267642.35245672753, 267642.76201501524, 267643.13881976705]","[267634.28395800147, 267634.67306169786, 267635.0539601993, 267635.4717056323, 267635.9140401065, 267636.34003992885, 267636.75780518114, 267637.2041888115, 267637.6506234058, 267638.0233000782, 267638.39195732336, 267638.80149614566, 267639.2028655185, 267639.6206190916, 267639.9892313894, 267640.4233978299, 267640.8125156829, 267641.21795403125, 267641.6234203389, 267642.04938335397, 267642.49989152467, 267642.89305605646, 267643.2657921867]","[267633.90313983907, 267634.3044409061, 267634.7017066197, 267635.10310041276, 267635.50036754203, 267635.90182397835, 267636.3031487577, 267636.70451954624, 267637.0813055405, 267637.474475735, 267637.9004511371, 267638.2321956223, 267638.6991042733, 267639.05545124854, 267639.48138276505, 267639.8458885723, 267640.28003342386, 267640.68551636563, 267641.1032706465, 267641.50054980896, 267641.94288569887, 267642.3770128546, 267642.7824880102, 267643.1593016099]",4,R,ITM,1
3,400,trial,0,40,40,40,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267648.85228844034, 267649.22093506804, 267649.6837241336, 267650.089157881, 267650.4905537976, 267650.91651327343, 267651.28102297377, 267651.75201864995, 267652.15341810574, 267652.56705740205, 267652.93566616066, 267653.34935819055, 267653.7343486719, 267654.13570565777, 267654.5126137531, 267654.9179774251, 267655.32760224905, 267655.692088237, 267656.1098219907, 267656.53586109774, 267656.9002975374, 267657.3098632574, 267657.7112411242]","[267648.9833386834, 267649.39701054, 267649.7983915921, 267650.1916410638, 267650.5806647751, 267651.0188658611, 267651.4202699178, 267651.84210485336, 267652.25577635603, 267652.6448761594, 267653.03806192614, 267653.43944404, 267653.8326152962, 267654.2421824318, 267654.6271835307, 267655.03265904024, 267655.4094315857, 267655.80672950565, 267656.21219970647, 267656.63405623095, 267657.0108549662, 267657.4286283585, 267657.8218130635]","[267648.61478372, 267649.0161201786, 267649.4133819992, 267649.8147545573, 267650.2161292389, 267650.61750639795, 267651.0147951161, 267651.41616802814, 267651.7724909371, 267652.1780103322, 267652.58760188805, 267652.9602244112, 267653.3738948522, 267653.7547869831, 267654.1561850232, 267654.53297774185, 267654.942572129, 267655.35215306736, 267655.7166287917, 267656.130302064, 267656.56034396414, 267656.9248480018, 267657.3344123061, 267657.735777432]",4,R,ITM,1
2,400,trial,0,41,41,41,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267663.7359628841, 267664.06362140586, 267664.460910124, 267664.8786757302, 267665.296455847, 267665.7141910164, 267666.0704891512, 267666.1729019047, 267666.5087507569, 267666.9019251984, 267667.28281379014, 267667.64741869393, 267668.05280253914, 267668.44192605483, 267668.8105263195, 267669.2324008937, 267669.5927835763, 267669.99826687196, 267670.39555169706, 267670.7068313274, 267671.1491396118, 267671.5873789208, 267671.9314251819, 267672.3246236897]","[267663.8424633705, 267664.1824887888, 267664.5674704223, 267664.9933453122, 267665.3988056033, 267665.82884856523, 267666.07462855603, 267666.2056635806, 267666.6316365053, 267667.0207002092, 267667.39750319143, 267667.762007583, 267668.1715757804, 267668.5606720445, 267668.92518139095, 267669.3388571406, 267669.7156374722, 267670.1088614619, 267670.48976845737, 267670.86244406796, 267671.26790896, 267671.68157975486, 267672.04199252033, 267672.43515599036]","[267663.4411269119, 267663.8383636044, 267664.2397283763, 267664.64111155196, 267665.03845194186, 267665.43977318215, 267665.8411446785, 267666.2384372898, 267666.52920959523, 267666.9264848646, 267667.3074208811, 267667.6719050995, 267668.07740290574, 267668.46646554786, 267668.83096463064, 267669.2528264639, 267669.6173927908, 267670.01874694525, 267670.41600274923, 267670.7313740056, 267671.1737006937, 267671.60785191576, 267671.9559862638, 267672.3450637704]",4,R,ITM,1
7,600,trial,0,42,42,42,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267686.0983547494, 267686.49567001127, 267686.93387605215, 267687.5564158474, 267688.1995160549, 267688.76464319753, 267688.86701843585, 267689.34623877244, 267689.9524025076, 267690.55035149195, 267691.13193751115, 267691.7340124515, 267692.3319886874, 267692.94223944773, 267693.5442843052, 267694.1914177426, 267694.7975651976, 267695.4078626748, 267696.0508751111, 267696.6324455579, 267697.24269667215, 267697.84473976004, 267698.4345203567, 267698.99153680005, 267699.58543769]","[267686.19253470236, 267686.61850054876, 267687.10589776706, 267687.69975795667, 267688.31820931105, 267688.7687107573, 267688.8915968596, 267689.47727733623, 267690.0711637157, 267690.6691349968, 267691.26299129333, 267691.8732420536, 267692.47122076695, 267693.0937945382, 267693.7040789205, 267694.3265617352, 267694.9654814836, 267695.56754934567, 267696.2023870237, 267696.80446090235, 267697.3983182606, 267698.0044865967, 267698.5820397398, 267699.1307664022, 267699.7246602138]","[267685.79943493725, 267686.39734676044, 267686.99938418565, 267687.59734803456, 267688.1994279297, 267688.8014943761, 267689.3994660111, 267689.9974167651, 267690.57490231027, 267691.16060083656, 267691.7585646855, 267692.3565409214, 267692.97090560454, 267693.56886697595, 267694.2159671452, 267694.8262267535, 267695.4323883651, 267696.0754008013, 267696.65704238537, 267697.2672566923, 267697.86932561605, 267698.45910231967, 267699.0202015412, 267699.6140822579]",4,R,ITM,1
3,400,trial,0,43,43,43,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267705.3193758191, 267705.6715812661, 267706.0115178514, 267706.34736458014, 267706.6504422007, 267707.00267065223, 267707.41635843506, 267707.76449172135, 267708.1576583767, 267708.5344772851, 267708.91127318906, 267709.3003496339, 267709.7099128764, 267710.05804899405, 267710.4594176591, 267710.8403342102, 267711.2417042909, 267711.6594550326, 267712.0444600246, 267712.42126442253, 267712.8431322723, 267713.2568381049, 267713.63770050684, 267714.04316185974]","[267705.4586078986, 267705.79037468054, 267706.1220901446, 267706.40880055295, 267706.7651160297, 267707.12553056475, 267707.5187181011, 267707.87914148404, 267708.2518949562, 267708.6409540592, 267709.0177396995, 267709.41913207696, 267709.80000828166, 267710.17687213747, 267710.5536114148, 267710.9755061622, 267711.3481920364, 267711.75366117543, 267712.14683915605, 267712.50723634916, 267712.94551635854, 267713.33867027285, 267713.735963238, 267714.1373396892]","[267705.06956719933, 267705.4667964596, 267705.8681704333, 267706.2695472384, 267706.6668072894, 267707.0682134696, 267707.46958319633, 267707.86688748683, 267708.18221804284, 267708.5590227947, 267708.93588063394, 267709.32088208676, 267709.7345086421, 267710.0826068907, 267710.48399997596, 267710.8648935225, 267711.26626820414, 267711.6840171763, 267712.0690122586, 267712.4458318749, 267712.8676791975, 267713.28134185233, 267713.6581480198, 267714.0677501932]",4,R,ITM,1
5,400,trial,0,44,44,44,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[267719.92453867896, 267720.02283184696, 267720.22760992905, 267720.61268853565, 267720.94844289223, 267721.34573161043, 267721.72662409523, 267722.1403129398, 267722.5089170976, 267722.9061775025, 267723.3117022063, 267723.6925398342, 267724.06934635557, 267724.4666987787, 267724.85168182786, 267725.2038501136, 267725.6134091092, 267726.0066922029, 267726.3670232137, 267726.8012112431, 267727.2025533644, 267727.59164538153, 267727.96436877083, 267728.3779946183, 267728.76710433135]","[267719.924580795, 267720.0474053159, 267720.313618663, 267720.70678638003, 267721.0508407812, 267721.43991439475, 267721.8372094834, 267722.2508714304, 267722.62770874245, 267723.04543506395, 267723.4181361566, 267723.8154351383, 267724.192202375, 267724.57312352705, 267724.9703867632, 267725.31032794947, 267725.74037303485, 267726.11310774944, 267726.4981152189, 267726.9117446055, 267727.309036155, 267727.69811613904, 267728.0749194752, 267728.4844770551, 267728.8858478436]","[267719.8139982382, 267720.21123670024, 267720.61261952197, 267721.0140012819, 267721.41534906585, 267721.81262256566, 267722.2140227292, 267722.6153889168, 267722.9307676055, 267723.33621373994, 267723.7171409086, 267724.09391168447, 267724.4911996948, 267724.8761937154, 267725.22843773925, 267725.63388564327, 267726.03118568676, 267726.39166109543, 267726.82573764113, 267727.2230330837, 267727.6161841667, 267727.98890472465, 267728.40263002267, 267728.7916544418]",4,R,ITM,1
