octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version
6,600,trial,0,60,60,60,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1273393, 1273886, 1274420, 1274983, 1275565, 1276205, 1276820, 1277420, 1278006, 1278584, 1279194, 1279769, 1280435, 1281091, 1281647, 1282292, 1282929, 1283560, 1284133, 1284766, 1285358, 1285970, 1286660, 1287149]","[1273451, 1273980, 1274479, 1275049, 1275642, 1276258, 1276880, 1277506, 1278083, 1278665, 1279270, 1279855, 1280512, 1281169, 1281746, 1282374, 1282992, 1283642, 1284206, 1284856, 1285479, 1286072, 1286706, 1287269]","[1273222, 1273821, 1274420, 1275020, 1275620, 1276220, 1276820, 1277420, 1278032, 1278611, 1279220, 1279796, 1280461, 1281118, 1281674, 1282319, 1282956, 1283587, 1284160, 1284794, 1285385, 1285998, 1286687, 1287176]",8,R,ITM,1.1
5,600,trial,0,61,61,61,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1293038, 1293720, 1294355, 1294959, 1295526, 1296230, 1296717, 1297216, 1297899, 1298490, 1299034, 1299613, 1300175, 1300756, 1301323, 1301911, 1302473, 1303056, 1303649, 1304232, 1304858, 1305457, 1306057]","[1293114, 1293793, 1294410, 1295032, 1295619, 1296284, 1296783, 1297313, 1297956, 1298566, 1299112, 1299683, 1300246, 1300832, 1301386, 1302032, 1302566, 1303110, 1303691, 1304313, 1304892, 1305528, 1306137]","[1292541, 1293142, 1293742, 1294342, 1294941, 1295541, 1296141, 1296741, 1297242, 1297925, 1298515, 1299059, 1299640, 1300202, 1300782, 1301349, 1301937, 1302499, 1303083, 1303674, 1304258, 1304884, 1305483, 1306083]",8,R,ITM,1.1
4,600,trial,0,62,62,62,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1311632, 1312191, 1312669, 1313215, 1313852, 1314428, 1315010, 1315615, 1316170, 1316832, 1317430, 1318062, 1318690, 1319248, 1319948, 1320479, 1321295, 1321893, 1322605, 1323279, 1323904, 1324469, 1325054, 1325742]","[1311679, 1312262, 1312741, 1313292, 1313905, 1314510, 1315094, 1315686, 1316257, 1316917, 1317535, 1318120, 1318791, 1319349, 1320064, 1320664, 1321403, 1322005, 1322698, 1323361, 1324012, 1324577, 1325174, 1325812]","[1311446, 1312045, 1312645, 1313245, 1313845, 1314445, 1315045, 1315645, 1316196, 1316857, 1317455, 1318088, 1318716, 1319274, 1319973, 1320505, 1321321, 1321919, 1322631, 1323304, 1323929, 1324494, 1325080, 1325767]",8,R,ITM,1.1
3,400,trial,0,63,63,63,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1331690, 1332077, 1332475, 1332780, 1333138, 1333501, 1333870, 1334176, 1334639, 1334986, 1335436, 1335863, 1336266, 1336690, 1337108, 1337578, 1338015, 1338544, 1338936, 1339348, 1339809, 1340222, 1340678, 1341022]","[1331744, 1332142, 1332524, 1332839, 1333196, 1333550, 1333926, 1334268, 1334689, 1335052, 1335501, 1335940, 1336340, 1336758, 1337230, 1337646, 1338096, 1338611, 1339030, 1339437, 1339883, 1340301, 1340706, 1341134]","[1331497, 1331896, 1332296, 1332697, 1333096, 1333496, 1333896, 1334296, 1334665, 1335012, 1335461, 1335888, 1336292, 1336716, 1337134, 1337604, 1338041, 1338569, 1338961, 1339374, 1339835, 1340248, 1340703, 1341047]",8,R,ITM,1.1
5,400,trial,0,64,64,64,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1346876, 1347206, 1347536, 1347907, 1348306, 1348655, 1349035, 1349457, 1349831, 1350245, 1350631, 1351017, 1351410, 1352253, 1352644, 1353018, 1353417, 1353829, 1354233, 1354616, 1355024, 1355402, 1355842, 1356264]","[1346911, 1347280, 1347580, 1347961, 1348344, 1348697, 1349097, 1349495, 1349882, 1350297, 1350681, 1351068, 1351464, 1352333, 1352717, 1353099, 1353509, 1353887, 1354259, 1354679, 1355079, 1355490, 1355921, 1356331]","[1346683, 1347082, 1347482, 1347883, 1348282, 1348682, 1349083, 1349482, 1349858, 1350272, 1350657, 1351043, 1351436, 1352280, 1352670, 1353043, 1353443, 1353854, 1354259, 1354643, 1355049, 1355427, 1355868, 1356291]",8,R,ITM,1.1
2,600,trial,0,65,65,65,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1362149, 1362460, 1362994, 1363677, 1364370, 1365009, 1365627, 1366207, 1366861, 1367571, 1368202, 1368862, 1369559, 1370233, 1370868, 1371578, 1372352, 1373097, 1373802, 1374572, 1375286, 1375997, 1376711, 1377421]","[1362241, 1362543, 1363164, 1363907, 1364583, 1365170, 1365823, 1366375, 1367064, 1367700, 1368430, 1369037, 1369751, 1370391, 1371109, 1371827, 1372514, 1373266, 1374001, 1374737, 1375502, 1376193, 1376960, 1377649]","[1362027, 1362627, 1363227, 1363827, 1364427, 1365026, 1365626, 1366227, 1366889, 1367598, 1368228, 1368889, 1369585, 1370260, 1370895, 1371606, 1372379, 1373125, 1373830, 1374600, 1375313, 1376025, 1376739, 1377447]",8,R,ITM,1.1
3,600,trial,0,66,66,66,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1382935, 1383493, 1383999, 1384631, 1385224, 1385757, 1386414, 1386998, 1387588, 1388171, 1388918, 1389556, 1390226, 1390929, 1391566, 1392241, 1392923, 1393634, 1394325, 1395061, 1395748, 1396490, 1397166, 1397953]","[1382989, 1383564, 1384119, 1384761, 1385321, 1385937, 1386530, 1387142, 1387774, 1388440, 1389091, 1389748, 1390407, 1391159, 1391761, 1392431, 1393142, 1393848, 1394587, 1395330, 1396007, 1396750, 1397385, 1398207]","[1382779, 1383378, 1383979, 1384579, 1385179, 1385778, 1386378, 1386978, 1387614, 1388196, 1388944, 1389582, 1390252, 1390955, 1391592, 1392267, 1392949, 1393659, 1394351, 1395087, 1395774, 1396515, 1397191, 1397979]",8,R,ITM,1.1
6,400,trial,0,67,67,67,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1403655, 1404068, 1404356, 1404734, 1405155, 1405472, 1405917, 1406303, 1406687, 1407131, 1407500, 1407962, 1408335, 1408782, 1409165, 1409627, 1410049, 1410469, 1410935, 1411416, 1411829, 1412190, 1412668, 1413112]","[1403716, 1404138, 1404434, 1404779, 1405218, 1405536, 1406000, 1406405, 1406796, 1407229, 1407613, 1408082, 1408460, 1408879, 1409305, 1409739, 1410158, 1410576, 1411047, 1411500, 1411940, 1412314, 1412773, 1413233]","[1403517, 1403916, 1404316, 1404717, 1405116, 1405516, 1405917, 1406316, 1406713, 1407158, 1407526, 1407988, 1408362, 1408808, 1409192, 1409653, 1410076, 1410496, 1410962, 1411442, 1411856, 1412216, 1412695, 1413139]",8,R,ITM,1.1
5,600,trial,0,68,68,68,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1418658, 1419091, 1419817, 1420402, 1421025, 1421673, 1422253, 1422852, 1423442, 1424095, 1424644, 1425380, 1425935, 1426524, 1427037, 1427659, 1428558, 1429095, 1429697, 1430275, 1430952, 1431456, 1432072, 1432678]","[1418782, 1419384, 1419988, 1420679, 1421310, 1421879, 1422499, 1423058, 1423705, 1424311, 1424903, 1425584, 1426159, 1426695, 1427355, 1427898, 1428651, 1429284, 1429858, 1430440, 1431113, 1431690, 1432249, 1432839]","[1418670, 1419270, 1419869, 1420469, 1421069, 1421669, 1422269, 1422869, 1423468, 1424120, 1424669, 1425405, 1425961, 1426550, 1427062, 1427685, 1428584, 1429121, 1429723, 1430300, 1430979, 1431482, 1432097, 1432705]",8,R,ITM,1.1
3,600,trial,0,69,69,69,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1438344, 1438884, 1439343, 1439972, 1440552, 1441167, 1441805, 1442413, 1442995, 1443611, 1444251, 1444802, 1445408, 1446102, 1446696, 1447317, 1447995, 1448644, 1449285, 1449859, 1450546, 1451161, 1451837, 1452505]","[1438429, 1438983, 1439472, 1440132, 1440803, 1441398, 1442023, 1442705, 1443237, 1443817, 1444441, 1444957, 1445654, 1446262, 1446914, 1447587, 1448221, 1448840, 1449468, 1450048, 1450809, 1451374, 1452023, 1452670]","[1438205, 1438806, 1439406, 1440006, 1440605, 1441205, 1441805, 1442405, 1443020, 1443637, 1444277, 1444828, 1445434, 1446127, 1446722, 1447343, 1448020, 1448670, 1449311, 1449884, 1450571, 1451187, 1451863, 1452531]",8,R,ITM,1.1
2,400,trial,0,70,70,70,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1458250, 1458819, 1459247, 1459674, 1460081, 1460487, 1460952, 1461342, 1461751, 1462165, 1462636, 1463043, 1463451, 1463904, 1464361, 1464781, 1465242, 1465595, 1466063, 1466499, 1466946, 1467440, 1467960]","[1458344, 1458917, 1459381, 1459801, 1460191, 1460614, 1461071, 1461482, 1461933, 1462372, 1462787, 1463220, 1463635, 1464101, 1464531, 1464965, 1465387, 1465795, 1466249, 1466689, 1467156, 1467697, 1468164]","[1458131, 1458531, 1458931, 1459332, 1459731, 1460131, 1460532, 1460931, 1461369, 1461779, 1462193, 1462664, 1463070, 1463478, 1463930, 1464388, 1464809, 1465270, 1465623, 1466090, 1466525, 1466973, 1467467, 1467987]",8,R,ITM,1.1
6,400,trial,0,71,71,71,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1473503, 1473905, 1474210, 1474576, 1474975, 1475355, 1475731, 1476147, 1476509, 1476997, 1477389, 1477772, 1478198, 1478633, 1479145, 1479577, 1480049, 1480473, 1480852, 1481298, 1481704, 1482146, 1482571, 1483031]","[1473598, 1473990, 1474329, 1474667, 1475070, 1475437, 1475825, 1476233, 1476634, 1477098, 1477502, 1477893, 1478309, 1478754, 1479238, 1479667, 1480113, 1480538, 1480946, 1481409, 1481828, 1482247, 1482647, 1483111]","[1473412, 1473810, 1474210, 1474611, 1475011, 1475411, 1475811, 1476211, 1476537, 1477023, 1477416, 1477799, 1478225, 1478660, 1479172, 1479604, 1480076, 1480500, 1480880, 1481325, 1481731, 1482174, 1482598, 1483058]",8,R,ITM,1.1
5,400,trial,0,72,72,72,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1488590, 1488962, 1489306, 1489660, 1490021, 1490442, 1490770, 1491148, 1491611, 1492017, 1492412, 1492799, 1493224, 1493664, 1494049, 1494459, 1494881, 1495279, 1495663, 1496118, 1496537, 1496905, 1497361, 1497729]","[1488691, 1489055, 1489415, 1489737, 1490120, 1490530, 1490894, 1491278, 1491744, 1492136, 1492546, 1492925, 1493335, 1493796, 1494169, 1494568, 1494974, 1495379, 1495772, 1496215, 1496642, 1497028, 1497451, 1497843]","[1488435, 1488835, 1489235, 1489635, 1490035, 1490436, 1490835, 1491235, 1491637, 1492042, 1492438, 1492825, 1493250, 1493690, 1494075, 1494484, 1494906, 1495306, 1495689, 1496144, 1496562, 1496931, 1497387, 1497754]",8,R,ITM,1.1
2,400,trial,0,73,73,73,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1503328, 1503706, 1504033, 1504398, 1504753, 1505196, 1505563, 1505981, 1506348, 1506737, 1507123, 1507522, 1507979, 1508405, 1508782, 1509234, 1509681, 1510152, 1510518, 1510986, 1511406, 1511795, 1512302, 1512709]","[1503412, 1503785, 1504136, 1504493, 1504870, 1505280, 1505704, 1506115, 1506457, 1506827, 1507230, 1507658, 1508133, 1508528, 1508924, 1509362, 1509793, 1510234, 1510639, 1511104, 1511557, 1511989, 1512452, 1512914]","[1503196, 1503594, 1503995, 1504395, 1504794, 1505196, 1505595, 1505995, 1506375, 1506764, 1507149, 1507550, 1508006, 1508431, 1508809, 1509262, 1509707, 1510178, 1510546, 1511014, 1511433, 1511823, 1512330, 1512736]",8,R,ITM,1.1
3,400,trial,0,74,74,74,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1518297, 1518628, 1518941, 1519348, 1519715, 1520212, 1520547, 1520951, 1521348, 1521790, 1522188, 1522607, 1522992, 1523421, 1523825, 1524249, 1524720, 1525095, 1525551, 1526005, 1526407, 1526857, 1527259, 1527697]","[1518375, 1518739, 1519059, 1519468, 1519811, 1520305, 1520650, 1521069, 1521465, 1521922, 1522299, 1522695, 1523109, 1523548, 1523991, 1524380, 1524828, 1525241, 1525698, 1526152, 1526567, 1526943, 1527372, 1527805]","[1518179, 1518579, 1518980, 1519379, 1519779, 1520179, 1520579, 1520979, 1521374, 1521816, 1522213, 1522632, 1523017, 1523446, 1523851, 1524275, 1524746, 1525121, 1525576, 1526031, 1526432, 1526883, 1527284, 1527723]",8,R,ITM,1.1
4,600,trial,0,75,75,75,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1533310, 1533621, 1534230, 1534856, 1535511, 1536086, 1536751, 1537423, 1537938, 1538501, 1539088, 1539699, 1540334, 1540927, 1541599, 1542184, 1542749, 1543367, 1543965, 1544578, 1545266, 1545781, 1546440, 1547041]","[1533400, 1533812, 1534444, 1535058, 1535670, 1536295, 1536912, 1537541, 1538139, 1538688, 1539277, 1539863, 1540548, 1541116, 1541827, 1542370, 1542989, 1543548, 1544193, 1544774, 1545425, 1545974, 1546664, 1547235]","[1533180, 1533780, 1534381, 1534981, 1535581, 1536181, 1536781, 1537381, 1537964, 1538528, 1539113, 1539725, 1540360, 1540953, 1541624, 1542210, 1542774, 1543393, 1543991, 1544603, 1545292, 1545806, 1546466, 1547067]",8,R,ITM,1.1
7,400,trial,0,76,76,76,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1552385, 1552866, 1553238, 1553597, 1554018, 1554405, 1554830, 1555209, 1555607, 1556044, 1556462, 1556902, 1557380, 1557833, 1558292, 1558726, 1559151, 1559630, 1560096, 1560534, 1561014, 1561479, 1561915, 1562402]","[1552536, 1553002, 1553392, 1553734, 1554144, 1554547, 1554977, 1555339, 1555739, 1556188, 1556640, 1557066, 1557506, 1557961, 1558445, 1558882, 1559333, 1559789, 1560241, 1560705, 1561171, 1561624, 1562062, 1562536]","[1552398, 1552797, 1553198, 1553597, 1553997, 1554398, 1554798, 1555198, 1555634, 1556071, 1556489, 1556930, 1557406, 1557860, 1558319, 1558754, 1559178, 1559658, 1560123, 1560561, 1561040, 1561505, 1561942, 1562429]",8,R,ITM,1.1
7,400,trial,0,77,77,77,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1567784, 1568261, 1568633, 1568986, 1569374, 1569738, 1570161, 1570582, 1570973, 1571403, 1571849, 1572265, 1572692, 1573114, 1573501, 1573943, 1574347, 1574771, 1575141, 1575531, 1575958, 1576389, 1576785, 1577187]","[1567936, 1568373, 1568770, 1569116, 1569511, 1569896, 1570310, 1570728, 1571141, 1571559, 1572025, 1572449, 1572868, 1573259, 1573647, 1574052, 1574481, 1574931, 1575258, 1575766, 1576088, 1576528, 1576934, 1577317]","[1567798, 1568197, 1568598, 1568997, 1569397, 1569798, 1570197, 1570597, 1571001, 1571431, 1571875, 1572293, 1572720, 1573142, 1573528, 1573970, 1574375, 1574798, 1575168, 1575559, 1575985, 1576416, 1576813, 1577214]",8,R,ITM,1.1
4,600,trial,0,78,78,78,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1582612, 1582983, 1583624, 1584250, 1584885, 1585543, 1586211, 1586941, 1587423, 1588004, 1588581, 1589169, 1589778, 1590335, 1590937, 1591561, 1592098, 1592642, 1593282, 1593924, 1594516, 1595089, 1595666, 1596291]","[1582756, 1583175, 1583877, 1584429, 1585056, 1585725, 1586380, 1587018, 1587628, 1588175, 1588760, 1589377, 1589944, 1590525, 1591095, 1591735, 1592340, 1592890, 1593480, 1594100, 1594639, 1595284, 1595862, 1596526]","[1582624, 1583223, 1583823, 1584423, 1585024, 1585624, 1586224, 1586823, 1587448, 1588030, 1588606, 1589194, 1589804, 1590361, 1590963, 1591586, 1592124, 1592669, 1593309, 1593950, 1594542, 1595115, 1595692, 1596316]",8,R,ITM,1.1
2,600,trial,0,79,79,79,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1602246, 1602694, 1603127, 1603646, 1604260, 1604829, 1605529, 1606084, 1606827, 1607358, 1608012, 1608625, 1609218, 1609865, 1610494, 1611147, 1611786, 1612402, 1612971, 1613577, 1614180, 1614752, 1615320, 1615900]","[1602345, 1602788, 1603245, 1603792, 1604396, 1604977, 1605627, 1606237, 1606999, 1607552, 1608166, 1608778, 1609382, 1610029, 1610686, 1611355, 1612054, 1612627, 1613237, 1613857, 1614450, 1615021, 1615593, 1616149]","[1601948, 1602548, 1603148, 1603747, 1604348, 1604947, 1605549, 1606148, 1606853, 1607386, 1608040, 1608651, 1609245, 1609891, 1610522, 1611173, 1611813, 1612429, 1612998, 1613604, 1614206, 1614780, 1615347, 1615927]",8,R,ITM,1.1
6,600,trial,0,80,80,80,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1621844, 1622222, 1622710, 1623291, 1623934, 1624562, 1625154, 1625925, 1626394, 1627083, 1627567, 1628173, 1628747, 1629337, 1629931, 1630544, 1631159, 1631720, 1632250, 1632828, 1633305, 1634017, 1634579, 1635137]","[1621967, 1622408, 1622885, 1623442, 1624115, 1624730, 1625398, 1626082, 1626558, 1627242, 1627827, 1628363, 1628881, 1629486, 1630106, 1630698, 1631271, 1631880, 1632417, 1632940, 1633526, 1634154, 1634782, 1635345]","[1621660, 1622259, 1622859, 1623459, 1624059, 1624659, 1625260, 1625860, 1626422, 1627110, 1627593, 1628199, 1628775, 1629365, 1629958, 1630571, 1631185, 1631747, 1632277, 1632856, 1633332, 1634043, 1634606, 1635164]",8,R,ITM,1.1
5,600,trial,0,81,81,81,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1641028, 1641523, 1642032, 1642639, 1643252, 1643897, 1644475, 1645025, 1645652, 1646301, 1646859, 1647425, 1647993, 1648591, 1649245, 1649850, 1650464, 1651078, 1651664, 1652273, 1652803, 1653444, 1654100, 1654647]","[1641114, 1641702, 1642240, 1642818, 1643495, 1644091, 1644665, 1645234, 1645803, 1646519, 1647083, 1647620, 1648254, 1648898, 1649527, 1650067, 1650778, 1651365, 1651915, 1652493, 1653059, 1653676, 1654348, 1654901]","[1640892, 1641492, 1642092, 1642692, 1643292, 1643892, 1644492, 1645092, 1645677, 1646326, 1646884, 1647451, 1648019, 1648617, 1649270, 1649875, 1650490, 1651103, 1651690, 1652298, 1652829, 1653471, 1654126, 1654674]",8,R,ITM,1.1
3,400,trial,0,82,82,82,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1660617, 1661077, 1661405, 1661812, 1662242, 1662772, 1663123, 1663492, 1663884, 1664277, 1664718, 1665153, 1665627, 1665987, 1666468, 1666900, 1667322, 1667741, 1668166, 1668575, 1668985, 1669387, 1669783]","[1660762, 1661168, 1661498, 1661999, 1662428, 1662848, 1663226, 1663618, 1664028, 1664434, 1664876, 1665297, 1665737, 1666185, 1666658, 1667091, 1667512, 1667910, 1668333, 1668706, 1669154, 1669567, 1669996]","[1660296, 1660696, 1661096, 1661496, 1661896, 1662297, 1662696, 1663096, 1663517, 1663909, 1664303, 1664744, 1665178, 1665652, 1666013, 1666494, 1666926, 1667348, 1667768, 1668192, 1668600, 1669011, 1669412, 1669809]",8,R,ITM,1.1
4,600,trial,0,83,83,83,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1675550, 1675891, 1676461, 1677123, 1677692, 1678292, 1678909, 1679584, 1680112, 1680665, 1681286, 1681963, 1682531, 1683093, 1683653, 1684234, 1684889, 1685484, 1686086, 1686694, 1687265, 1687772, 1688379, 1688933]","[1675635, 1676144, 1676702, 1677266, 1677917, 1678536, 1679157, 1679710, 1680400, 1680920, 1681482, 1682103, 1682713, 1683357, 1683938, 1684487, 1685147, 1685712, 1686370, 1686944, 1687539, 1688099, 1688749]","[1675385, 1675984, 1676584, 1677185, 1677785, 1678385, 1678984, 1679584, 1680139, 1680691, 1681311, 1681988, 1682557, 1683120, 1683679, 1684259, 1684915, 1685510, 1686112, 1686720, 1687290, 1687797, 1688404, 1688958]",8,R,ITM,1.1
6,400,trial,0,84,84,84,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1694891, 1695261, 1695555, 1695902, 1696289, 1696717, 1697084, 1697545, 1698139, 1698545, 1698905, 1699366, 1699786, 1700180, 1700618, 1701037, 1701512, 1701976, 1702411, 1702810, 1703198, 1703634, 1704026, 1704437]","[1695093, 1695368, 1695657, 1696022, 1696397, 1696795, 1697174, 1697974, 1698239, 1698639, 1699023, 1699458, 1699896, 1700285, 1700751, 1701163, 1701622, 1702079, 1702498, 1702896, 1703271, 1703709, 1704146, 1704541]","[1694712, 1695112, 1695512, 1695912, 1696312, 1696712, 1697113, 1697512, 1698166, 1698572, 1698932, 1699393, 1699813, 1700207, 1700645, 1701063, 1701539, 1702002, 1702438, 1702838, 1703225, 1703661, 1704052, 1704464]",8,R,ITM,1.1
7,600,trial,0,85,85,85,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1710095, 1710432, 1711036, 1711641, 1712290, 1712890, 1713540, 1714189, 1714803, 1715441, 1716002, 1716670, 1717325, 1717919, 1718553, 1719190, 1719813, 1720468, 1721048, 1721647, 1722315, 1722930, 1723583, 1724151]","[1710188, 1710722, 1711308, 1711942, 1712566, 1713118, 1713704, 1714382, 1715070, 1715645, 1716214, 1716827, 1717555, 1718223, 1718888, 1719557, 1720135, 1720728, 1721421, 1721962, 1722550, 1723120, 1723822, 1724396]","[1709976, 1710575, 1711175, 1711775, 1712375, 1712975, 1713575, 1714176, 1714830, 1715469, 1716030, 1716698, 1717352, 1717946, 1718580, 1719218, 1719839, 1720495, 1721074, 1721673, 1722342, 1722957, 1723610, 1724178]",8,R,ITM,1.1
7,400,trial,0,86,86,86,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1729605, 1730014, 1730249, 1730587, 1730973, 1731386, 1731798, 1732230, 1732649, 1733068, 1733460, 1733905, 1734326, 1734744, 1735168, 1735618, 1736085, 1736495, 1736982, 1737422, 1737888, 1738339, 1738750, 1739190]","[1729732, 1730114, 1730338, 1730713, 1731105, 1731520, 1731935, 1732366, 1732793, 1733204, 1733605, 1734035, 1734498, 1734874, 1735332, 1735732, 1736220, 1736651, 1737120, 1737537, 1738007, 1738485, 1738942, 1739358]","[1729472, 1729871, 1730271, 1730671, 1731072, 1731471, 1731871, 1732272, 1732675, 1733096, 1733487, 1733932, 1734353, 1734770, 1735194, 1735646, 1736112, 1736522, 1737010, 1737450, 1737915, 1738365, 1738776, 1739217]",8,R,ITM,1.1
3,400,trial,0,87,87,87,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1745115, 1745498, 1745774, 1746171, 1746550, 1746940, 1747387, 1747777, 1748165, 1748564, 1748946, 1749389, 1749774, 1750209, 1750687, 1751070, 1751444, 1751889, 1752366, 1752731, 1753165, 1753584, 1753989, 1754420]","[1745206, 1745577, 1745878, 1746256, 1746647, 1747062, 1747524, 1747881, 1748301, 1748691, 1749110, 1749506, 1749944, 1750347, 1750801, 1751201, 1751595, 1752005, 1752498, 1752864, 1753284, 1753723, 1754155, 1754554]","[1744967, 1745368, 1745767, 1746167, 1746567, 1746967, 1747367, 1747767, 1748191, 1748590, 1748972, 1749414, 1749799, 1750235, 1750713, 1751096, 1751470, 1751915, 1752391, 1752757, 1753191, 1753610, 1754014, 1754445]",8,R,ITM,1.1
